item_uuid,item_name,canonical_id,canonical_leader,canonical_member
d5243645-46b6-4235-aeae-28eeb6349279,Moet and Chandon champagne 75 cL,31631.0,moet and chandon champagne 75 cl,moet and chandon champagne 75 cl
d51f0bd6-1052-5478-aff5-8fb5b87af8bb,evian mineral water 1.5ltr,7219.0,evian mineral water 1.5 l,evian mineral water 1.5ltr
d518e05a-85ec-5c6e-89e9-c5c6301ac82b,fanta fruit twist pm 1.15/2f 2.20 500ml,7377.0,fanta fruit twist 500 ml,fanta fruit twist f 2.20 500ml
d513453f-a71d-4d0a-a25d-cca116654955,HP Brown Sauce Squeezy 425g ,10717.0,hp squeezy brown sauce 425 g,hp brown sauce squeezy 425g
d5104701-1e90-4d9b-b276-7de12afecf38,Schweppes Ginger Ale (1L),20435.0,schwepped ginger ale 1 l,schweppes ginger ale 1l
d50febc2-58fd-4c6f-8410-2f889b20b84d,Co Op Imperial Vodka 37.5% Dst 70cl,4801.0,co-op imperial vodka 700 ml,co op imperial vodka 37.5 % dst 70cl
d50eeb9a-d510-516a-a573-82aac0925829,CO OP ICE CUBES 2KG,5296.0,co-op ice cube 2 kg,co op ice cube 2kg
d50c0cdc-2a08-4ee5-9991-699e1612a35a,Red Stripe 568ml 4pk,19235.0,red stripe  568 ml,red stripe 568ml 4pk
d509f4e8-77af-4bc1-b4ba-a89fa1ffdc55,Whiskas Adult 1+ Wet Cat Food Pouches Chicken in Jelly 100g,33722.0,whiskas chicken in jelly for adults 100 g,whiskas adult 1 wet cat food pouch chicken in jelly 100g
d5074071-cab7-49c2-89b8-e7c87bad31bd,Co-op Garlic Bulb,29047.0,coop garlic bulb,coop garlic bulb
d5071106-438e-5a95-8973-1e46c61e4f63,fridge raiders roast multi pack 3x22.5g 3x22.5g,7995.0,fridge raider roast multi pack 3 x 22.5 g,fridge raider roast multi pack 3x22.5g 3x22.5g
d5028978-de3b-40b3-a8c3-e26a7d52deae,Co-Op Diet Cloudy Lemonade 2 Littre,4780.0,co-op diet cloudy lemonade 2 l,coop diet cloudy lemonade 2 littre
d501eea0-ab35-4f37-b505-f2527072ee9e,Sterling Original Red King Size 20s,21850.0,sterling original red king size cigarettes 20 units,sterling original red king size 20
d500970b-c3eb-4044-b6ef-1fd0fdee1770,Volvic Mineral Water S/Cap,24463.0,volvic mineral water small,volvic mineral water scap
d4fde7ab-4ca0-5b62-8718-ce352f708a9f,Co Op 4pt Whole Fresh Milk,4724.0,co-op whole fresh milk 2.272 l,co op 4pt whole fresh milk
d4fd0c2d-32c7-4132-a973-262076617ae1,Richmond Skinless Sausages 213g,32463.0,richmond skinless sausages 213 g,richmond skinless sausage 213g
