group_id,leader,member,modify_leader,image_url
20047,henry weston aged finish cider 500 ml,henry weston medium dry aged finish cider 500ml,No,https://tb-static.uber.com/prod/image-proc/processed_images/97d9e8737a16bfe715d401cd81dfafb6/859baff1d76042a45e319d1de80aec7a.jpeg
20088,heritage cauliflower,heritage cauliflower single,No,
20097,heritage chicken in black bean sauce with rice,heritage chicken in black bean sauce with rice,Yes,
20107,heritage chinese sweet sour chicken with egg fried rice 450g,heritage chinese sweet sour chicken with egg fried rice 450g,Yes,https://d1ralsognjng37.cloudfront.net/964027eb-ad10-46cf-8a44-f7f4f852794d.jpeg
20123,heritage fluffy potato,heritage fluffy potato,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c2fedbc34a41ce64c520eb3cc826abfa/859baff1d76042a45e319d1de80aec7a.jpeg
20130,heritage green seedless grape 500g,heritage green seedless grape 500g,Yes,
20134,heritage italian collection chicken and bacon pasta bake 400g,heritage italian collection chicken and bacon pasta bake 400g,Yes,https://d1ralsognjng37.cloudfront.net/5d59cf54-6e85-4bd7-96a4-c301e3d2e373.jpeg
20149,heritage mari piper potato 2kg cheaper at hour grocer download the app today,heritage mari piper potato 2kg cheaper at hour grocer download the app today,Yes,
20150,heritage mixed chilli 50g,heritage mixed chilli 50g,Yes,https://d1ralsognjng37.cloudfront.net/f48329e6-7c94-443e-b556-9385b52aa15d.jpeg
20271,hhoops bbq,hhoops bbq ,No,
20276,hhoops original,hhoops original ,No,
38240,highland spring sports still water 750 ml,highland spring sparkling water bottle 500ml,No,
20363,hipp organic spaghetti with tomato mozzarella 7 month 190g,hipp organic spaghetti with tomato mozzarella 7months 190g,No,https://tb-static.uber.com/prod/image-proc/processed_images/5411de7a60ce904d0741c83a3c55c47c/b4facf495c22df52f3ca635379ebe613.jpeg
20367,hipp organic veg chicken noodle 10months 220g,hipp organic veg chicken noodle 10months 220g,Yes,
20445,home made pizza pepperoni 12inch,home made pizza pepperoni 12inch,Yes,
20476,hooch 70cl,hooch 70cl,Yes,
20491,hoop shaped pasta in a juicy tomato sauce 400 g,heinz hoop shaped pasta in a juicy tomato sauce 400g,No,
20588,hot tamale fierce cinnamon 51 gr,hot tamale fierce cinnamon 51 gr,Yes,https://d1ralsognjng37.cloudfront.net/ddea3332-8224-4ca6-934d-a17f91a41684.jpeg
20598,house lemonade 2 litre,house lemonade 2 litre,Yes,
43255,hovis white medium 800 g,hovis soft thick 800g,No,https://tb-static.uber.com/prod/image-proc/processed_images/f345e4d1396fba6b68856a0ddf11e7bb/b4facf495c22df52f3ca635379ebe613.jpeg
43255,hovis white medium 800 g,kingsmill tasty wholemeal 800g,No,
20680,hp brown sauce,hp brown sauce ,No,https://d1ralsognjng37.cloudfront.net/8dd1890b-52a0-432f-bcc4-985a7d3bd771.jpeg
20689,hp original brown sauce 450 g,hp original brown sauce 450g,No,
20743,hula hoop  80 g,hula hoop bbq beef 80g ,No,
20756,hula hoop big hoop bbq beef ,hhoops big hoop bbq beef ,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f59705501e75f3af1942e8e2b4206772/859baff1d76042a45e319d1de80aec7a.jpeg
20756,hula hoop big hoop bbq beef ,hula hoop big hoop bbq beef ,Yes,https://d1ralsognjng37.cloudfront.net/bdd76447-2472-4311-afe1-0f88ac38f351.jpeg
20816,humza 20 meat samosa frozen halal,humza 20 meat samosa frozen halal,Yes,
20957,i heart shirazz,i heart shirazz,Yes,
21005,ice kitchen handmade lollie strawberriescream 75g,ice kitchen handmade lollie strawberriescream 75g,Yes,
21024,idli dosa batter mix 1kg,idli dosa batter mix 1kg,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/15f8082515c4f3629a6866636f81e643/b4facf495c22df52f3ca635379ebe613.jpeg
21098,indian okra 500g,indian okra 500g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/20c1c982a7307a5cea9236c1146246a3/b4facf495c22df52f3ca635379ebe613.jpeg
21153,iqos heets blue,iqos heets blue,Yes,
21154,iqos heets yellow,iqos heets yellow,Yes,
21168,irn bru reg,irn bru reg ,No,
21247,isla negra merlot cabernet sauvignon,isla negra merlot cabernet sauvignon,Yes,https://d1ralsognjng37.cloudfront.net/4e324a51-7e42-476e-9e40-59cc66ecb4fb.jpeg
21255,isla negra rose 70cl,isla negra rose 70cl,Yes,
21275,isla negra seashore sauvignon blanc 75 cl,isla negra seashore sauvignon blanc 75 cl,Yes,https://d1ralsognjng37.cloudfront.net/aa1ea836-8e6e-4ef1-9007-4753328edcf5.jpeg
