group_id,leader,member,Label ,Canonical_leader ,Brand ,Name ,Package ,Promotion
20342,lambert butler original silver 20 ttt,lambert butler original silver 20,True ,lambert butler original silver 20 ttt,,Lambert butler original silver,20 ttt,
20342,lambert butler original silver 20 ttt,lambert butler original silver 20 pack,True ,lambert butler original silver 20 ttt,,Lambert butler original silver,20 ttt,
20342,lambert butler original silver 20 ttt,lambert butler original silver 20 ttt,True ,lambert butler original silver 20 ttt,,Lambert butler original silver,20 ttt,
20343,lambert butler original silver k,lambert butler original silver k,True ,lambert butler original silver k,,Lambert butler original silver k,,
20344,lambert butler real blue k 21,lambert butler real blue k 21,True ,lambert butler real blue k 21,,Lambert butler real blue k,21 g,
20345,lambert butler silver 21,lambert butler silver 21,True ,lambert butler silver 21,,Lambert butler silver,21 g,
20346,lambert butler silver k,lambert bulter silver k,True ,lambert butler silver k,,Lambert butler silver k,,
20346,lambert butler silver k,lambert butler silver k,True ,lambert butler silver k,,Lambert butler silver k,,
20347,lambert silver k 20,lambert silver k 20,True ,lambert silver k 20,,Lambert silver k,20 g,
20348,lambrini 1.25 litre,1.25 ltr lambrini,True ,,,,,
20348,lambrini 1.25 litre,lambrini 1.25 litre,True ,,,,,
20350,lambrini 125cl,lambrini 125cl,True ,,,,,
20351,lambrini 125cl bottle,lambrini 1.25l bottle,True ,,,,,
20351,lambrini 125cl bottle,lambrini 125cl bottle,True ,,,,,
20352,lambrini 75cl,lambrini 75cl,True ,,,,,
20353,lambrini 75cl bottle,lambrini 75cl bottle,True ,,,,,
20354,lambrini can mango,lambrini can mango,True ,,,,,
20355,lambrini can strawberry,lambrini can strawberry,True ,,,,,
20356,lambrini cherry 1.5l,lambrini cherry 1.5l,True ,,,,,
20357,lambrini cherry 75 cl,lambrini cherry 75 cl,True ,,,,,
20358,lambrini cherry 75cl,lambrini cherry 75cl,True ,,,,,
20359,lambrini cherry lightly sparkling wine 75cl,lambrini cherry lightly sparkling wine 75cl,True ,,,,,
20360,lambrini fruit mango flavour 75cl,lambrini fruit mango flavour 75cl,True ,,,,,
20361,lambrini fruit rhubarb ginger 75cl,lambrini fruit rhubarb ginger 75cl,True ,,,,,
20362,lambrini lightly sparkling fruit wine mango 250ml,lambrini lightly sparkling fruit wine mango 250ml,True ,,,,,
20367,lambrini original 125 cl,lambrini original 125 cl,True ,,,,,
20369,lambrini original 6 %,lambrini original 6 %,True ,,,,,
20370,lambrini original 6.8 %  1.25ltr,lambrini original 1.25l,True ,,,,,
20370,lambrini original 6.8 %  1.25ltr,lambrini original 1.25l 6 %,True ,,,,,
20370,lambrini original 6.8 %  1.25ltr,lambrini original 125cl,True ,,,,,
20370,lambrini original 6.8 %  1.25ltr,lambrini original 6.8 %  1.25ltr,,,,,,
20371,lambrini original 75 cl,lambrini original 75 cl,,,,,,
20372,lambrini original 750ml,lambrini original 750ml,,,,,,
20373,lambrini original 75cl,lambrini original 75cl,,,,,,
20374,lambrini original lightly sparkling perry,lambrini original lightly sparkling perry,,,,,,
20376,lambrini original lightly sparkling perry 75cl,lambrini original lightly sparkling perry 75cl,,,,,,
20377,lambrini original sparkling perry 1.25ltr,lambrini lightly sparkling perry always original 1.25cl,,,,,,
20377,lambrini original sparkling perry 1.25ltr,lambrini lightly sparkling perry always original 150cl,,,,,,
20377,lambrini original sparkling perry 1.25ltr,lambrini original lightly sparkling perry 1.25l,,,,,,
20377,lambrini original sparkling perry 1.25ltr,lambrini original lightly sparkling perry 1.25lt,,,,,,
20377,lambrini original sparkling perry 1.25ltr,lambrini original lightly sparkling perry 125cl,,,,,,
20377,lambrini original sparkling perry 1.25ltr,lambrini original sparkling perry 1.25ltr,,,,,,
20378,lambrini sparkling wine mango 250ml,lambrini sparkling wine mango 250ml,,,,,,
20380,lambrini strawberry 250ml,250 ml lambrini strawberry,,,,,,
20380,lambrini strawberry 250ml,lambrini strawberry 250 ml,,,,,,
20380,lambrini strawberry 250ml,lambrini strawberry 250ml,,,,,,
20381,lambrini strawberry 75 cl,lambrini strawberry 75 cl,,,,,,
20382,lambrini strawberry 75cl,lambrini strawberry 75cl,,,,,,
20383,lambrini strawberry lightly sparkling wine 75cl,lambrini strawberry lightly sparkling wine 75cl,,,,,,
20384,lambrini strawberry slightly sparkling fruit wine can 250ml,lambrini lightly sparkling fruit wine strawberry 250ml,,,,,,
20384,lambrini strawberry slightly sparkling fruit wine can 250ml,lambrini mango slightly sparkling fruit wine can 250ml,,,,,,
20384,lambrini strawberry slightly sparkling fruit wine can 250ml,lambrini sparkling wine strawberry 250ml,,,,,,
20384,lambrini strawberry slightly sparkling fruit wine can 250ml,lambrini strawberry slightly sparkling fruit wine can 250ml,,,,,,
20385,lance farm greek yogurt,lance farm greek yogurt,,,,,,
20386,lanchester fresh semi skimmed milk 2l,lanchester fresh semi skimmed milk 2l,,,,,,
20387,lanchester fresh whole milk 2l,lanchester fresh whole milk 2l,,,,,,
20388,langs banana rum,langs banana rum,,,,,,
20389,lanson,lanson,,,,,,
20390,lanson 70cl,lanson 70cl,,,,,,
20391,lanson 75cl,lanson 75cl,,,,,,
20392,lanson black label,lanson black label,,,,,,
20395,lanson black label champagne,lanson black label champagne,,,,,,
20396,lanson black label champagne 75cl,lanson black label champagne 75cl,,,,,,
20397,lanson champagn black lable brut 70cl,lanson champagn black lable brut 70cl,,,,,,
20398,lanson champagne,lanson champagne,,,,,,
20399,lanson champagne black label brut 750ml,lanson black label brut 750ml,,,,,,
20399,lanson champagne black label brut 750ml,lanson champagne black label brut 750ml,,,,,,
20400,lanson le black label brut 70cl,lanson le black label brut 70cl,,,,,,
20401,lanson ro,lanson ro,,,,,,
20402,lansons black label 75cl,lanson black label brut 75cl,,,,,,
20402,lansons black label 75cl,lansons black label 75cl,,,,,,
20403,laphr0aig single malt whisky 70cl,laphr0aig single malt whisky 70cl,,,,,,
20404,laphroaig 10yers single malt whisky 70cl,laphroaig 10yers single malt whisky 70cl,,,,,,
20405,laphroaig 70cl,laphroaig 70cl,,,,,,
20407,large blue tango iceblast,large blue tango iceblast,,,,,,
20408,large box of cook match,large box of cook match,,,,,,
20412,large chocolate indulgence cake,large chocolate indulgence cake,,,,,,
20413,large costa latte,costa latte large,,,,,,
20413,large costa latte,large costa latte,,,,,,
20414,large crazy mix 900ml,large crazy mix 500ml,,,,,,
20414,large crazy mix 900ml,large crazy mix 900ml,,,,,,
20415,large egg 6,large egg,,,,,,
20415,large egg 6,large egg 6,,,,,,
20416,large fanta frozen 500ml,large fanta frozen 500ml,,,,,,
20417,large free range egg 6,egg free range large 6,,,,,,
20417,large free range egg 6,egg free range med 6,,,,,,
20417,large free range egg 6,egg free range medium 6,,,,,,
20417,large free range egg 6,egg large free range 6,,,,,,
20417,large free range egg 6,free range egg,,,,,,
20417,large free range egg 6,free range egg 6,,,,,,
20417,large free range egg 6,large free range egg 6,,,,,,
20418,large free range egg 6pk,free range egg large 6pk,,,,,,
20418,large free range egg 6pk,large free range egg 6pk,,,,,,
20419,large hershey freeze 500ml,large hershey freeze 500ml,,,,,,
20421,large jolly rancher slush 500ml,large jolly rancher slush 500ml,,,,,,
20422,large latte,large latte,,,,,,
20423,large mild onion,large mild onion,,,,,,
20426,large mocha,large mocha,,,,,,
20429,large real cornish pasty,large real cornish pasty,,,,,,
20430,large red bull,large red bull,,,,,,
20432,large reeses freeze 500ml,large reeses freeze 500ml,,,,,,
20433,large refuse sack,large refuse sack,,,,,,
20436,large susage roll,large sausage roll,,,,,,
20436,large susage roll,large susage roll,,,,,,
20438,large vanilla latte,large vanilla latte,,,,,,
20440,large white cabbage,large white cabbage,,,,,,
20441,lart provencal ro,lart provencal ro,,,,,,
20442,lasagne sheet,lasagne sheet,,,,,,
20443,latte,latte,,,,,,
20444,latte coffee,latte coffee,,,,,,
20447,laurent perrier 70cl,laurent perrier 70cl,,,,,,
20448,laurent perrier rose,laurent perrier,,,,,,
20448,laurent perrier rose,laurent perrier rose,,,,,,
20449,laurent perrier rose 75cl,laurent perrier rose 75cl,,,,,,
20450,laurentperrier brut,laurentperrier brut,,,,,,
20451,laurentperrier cuve ro champagne 75cl,laurentperrier cuve ro champagne 75cl,,,,,,
20452,laurentperrier rose brut 75cl,laurentperrier rose brut 75cl,,,,,,
20453,lavazza espresso 250g,lavazza espresso 250g,,,,,,
20454,lavazza espresso ground coffee 250g,lavazza espresso ground coffee 250g,,,,,,
20456,lavazza qualita rossa bean 1kg,lavazza qualita rossa bean 1kg,,,,,,
20458,lavazza rossa,lavazza rossa,,,,,,
20459,lavazza rossa 250g,lavazza rossa 250g,,,,,,
20460,lavazza rossa ground coffee 250g,lavazza qualit rossa ground coffee 250g,,,,,,
20460,lavazza rossa ground coffee 250g,lavazza qualita rossa ground coffee 250g,,,,,,
20460,lavazza rossa ground coffee 250g,lavazza rossa coffee 250gg,,,,,,
20460,lavazza rossa ground coffee 250g,lavazza rossa ground coffee 250g,,,,,,
20461,lavazza torinoitalia rossa,lavazza torinoitalia rossa,,,,,,
20463,lay barbecue rib,lay barbecue rib,,,,,,
20464,lay barbecue rip 140g,lay barbecue 140grm,,,,,,
20464,lay barbecue rip 140g,lay barbecue rip 140g,,,,,,
20465,lay bbq rib 140g,lay bbq rib 140g,,,,,,
20466,lay cheesecascaval140gm,lay cheesecascaval140gm,,,,,,
20467,lay chickenpui flavoured140gm,lay chickenpui flavoured140gm,,,,,,
20468,lay creamy forest mushroom 140g,lay creamy forest mushroom 140g,,,,,,
20469,lay fromage 140g,lay fromage 140g,,,,,,
20470,lay fromage flavoured 140g,lay fromage flavoured 140 gm,,,,,,
20470,lay fromage flavoured 140g,lay fromage flavoured 140g,,,,,,
20471,lay green onion,lay green onion,,,,,,
20472,lay green onion 140g,lay green onion 140g,,,,,,
20473,lay green onion flavoured 140gm,lay green onion flavoured 140gm,,,,,,
20474,lay grilled bacon 140g,lay grilled bacon 140g,,,,,,
20475,lay juicy tomato,lay juicy tomato,,,,,,
20476,lay max salted,lay max salted,,,,,,
20477,lay max strong chilli with lime 140g,lay max strong chilli with lime 140g,,,,,,
20478,lay maxx cheese onion,lay maxx cheese onion,,,,,,
20479,lay maxx paprika 130g,lay maxx paprika 130g,,,,,,
20480,lay paprika,lay paprika,,,,,,
20481,lay paprika 140g,lay paprika 140 g,,,,,,
20481,lay paprika 140g,lay paprika 140g,,,,,,
20482,lay paprika flavoured140 gm,lay paprika flavoured140 gm,,,,,,
20483,lay piquant paprika,lay piquant paprika,,,,,,
20484,lay salted,lay salted,,,,,,
20485,lay salted 130gm,lay salted 130gm,,,,,,
20486,lay salted 140g,lay salted 140g,,,,,,
20487,lay salted original 140gm,lay salted original 140gm,,,,,,
20488,lay sour cream dill santana si marar140 gm,lay sour cream dill santana si marar140 gm,,,,,,
20489,lay spicy paprika 140g,lay spicy paprika 140g,,,,,,
20490,lay spicy paprika140g,lay spicy paprika140g,,,,,,
20491,lay strong chili lime,lay strong chili lime,,,,,,
20492,lay strong chilli lime 130g,lay strong chilli and lime 130g,,,,,,
20492,lay strong chilli lime 130g,lay strong chilli lime 130g,,,,,,
20493,lay tomato,lay tomato,,,,,,
20494,lay tomato 140g,lay tomato 140g,,,,,,
20495,lay wavy sour creamherbs 130gm,lay wavy sour creamherbs 130gm,,,,,,
20496,lay wavy spring onion 130gm,lay wavy spring onion 130gm,,,,,,
20497,lazy sunday coffee bean,lazy sunday coffee bean,,,,,,
20498,lb blue,lb blue,True ,lb blue,,lb blue,,
20499,lb blue bright air filter 20,lb blue bright air filter 20,True ,lb blue bright air filter 20,,lb blue bright air filter,20 pack,
20501,lb blue longer lasting superkings 20 pack,lb blue longer lasting superkings 20,True ,lb blue longer lasting superkings 20 pack,,lb blue longer lasting superkings,20 pack,
20501,lb blue longer lasting superkings 20 pack,lb blue longer lasting superkings 20 pack,True ,lb blue longer lasting superkings 20 pack,,lb blue longer lasting superkings,20 pack,
20503,lb blue sk 20,lb blue sk 20,True ,lb blue sk 20,,lb blue sk,20 pack,
20504,lb choc chip brioche rol,lb choc chip brioche rol,True ,lb choc chip brioche rol,,lb choc chip brioche rol,,
20505,lb k blue bright blue tpd 20,lb k blue bright blue tpd 20,True ,lb k blue bright blue tpd 20,,lb k blue bright blue tpd ,20 pack,
20510,lb k orig bright ttt,lb k orig bright ttt,True ,lb k orig bright ttt,,lb k orig bright ttt,,
20511,lb k orig silver ttt,lb k orig silver,True ,lb k orig silver ttt,,lb k orig silver ttt,,
20511,lb k orig silver ttt,lb k orig silver ttt,True ,lb k orig silver ttt,,lb k orig silver ttt,,
20517,lb milk brioche roll,lb milk brioche roll,True ,lb milk brioche roll,,lb milk brioche roll,,
20518,lb original 30g ryo ttt,lb original 30g ryo ttt,True ,lb original 30g ryo ttt,,lb original ryo ttt,30 g,
20519,lb original rolling tobacco 30g,lb original rolling tobacco 30g,True ,lb original rolling tobacco 30g,,lb original rolling tobacco,30 g,
20520,lb original silver 20,l b k original silver 20,True ,lb original silver 20,,lb original silver,20 g,
20520,lb original silver 20,lb k orig silver ttt 20,True ,lb original silver 20,,lb original silver,20 g,
20520,lb original silver 20,lb k original silver 20,True ,lb original silver 20,,lb original silver,20 g,
20520,lb original silver 20,lb k original silver ttt 20,True ,lb original silver 20,,lb original silver,20 g,
20520,lb original silver 20,lb lb k orig silver ttt 20,True ,lb original silver 20,,lb original silver,20 g,
20520,lb original silver 20,lb original silver 20,True ,lb original silver 20,,lb original silver,20 g,
20521,lb real blue 20,l b blue k real blue tt 20,True ,lb real blue 20,,lb real blue,20 g,
20521,lb real blue 20,l b k real blue 20,True ,lb real blue 20,,lb real blue,20 g,
20521,lb real blue 20,lb blue real blue 20,True ,lb real blue 20,,lb real blue,20 g,
20521,lb real blue 20,lb blue real blue 20 pack,True ,lb real blue 20,,lb real blue,20 g,
20521,lb real blue 20,lb k blue real blue 20,True ,lb real blue 20,,lb real blue,20 g,
20521,lb real blue 20,lb k blue real blue ttt 20,True ,lb real blue 20,,lb real blue,20 g,
20521,lb real blue 20,lb k real blue 20,True ,lb real blue 20,,lb real blue,20 g,
20521,lb real blue 20,lb k real blue ttt 20,True ,lb real blue 20,,lb real blue,20 g,
20521,lb real blue 20,lb lb k blue real blue ttt 20,True ,lb real blue 20,,lb real blue,20 g,
20521,lb real blue 20,lb real blue 20,True ,lb real blue 20,,lb real blue,20 g,
20522,lb real blue k s,l b blue real blue k,True ,lb real blue k s,,lb real blue k s,,
20522,lb real blue k s,lb k blue real blue,True ,lb real blue k s,,lb real blue k s,,
20522,lb real blue k s,lb k blue real blue ttt,True ,lb real blue k s,,lb real blue k s,,
20522,lb real blue k s,lb real blue k,True ,lb real blue k s,,lb real blue k s,,
20522,lb real blue k s,lb real blue k s,True ,lb real blue k s,,lb real blue k s,,
20523,lb real blue superkings,jps real blue superkings,True ,lb real blue superkings,,lb real blue superkings,,
20523,lb real blue superkings,lb real blue superkings,True ,lb real blue superkings,,lb real blue superkings,,
20524,lb silver,lb silver,True ,lb silver,,lb silver,,
20525,lb silver 20,b h k silver tt 20,True ,lb silver 20,,lb silver,20 g,
20525,lb silver 20,bh bh k silver ttt 20,True ,lb silver 20,,lb silver,20 g,
20525,lb silver 20,bh k silver 20,True ,lb silver 20,,lb silver,20 g,
20525,lb silver 20,bh k silver ttt 20,True ,lb silver 20,,lb silver,20 g,
20525,lb silver 20,bh silver 20,True ,lb silver 20,,lb silver,20 g,
20525,lb silver 20,l b k silver tt 20,True ,lb silver 20,,lb silver,20 g,
20525,lb silver 20,lb k silver 20,True ,lb silver 20,,lb silver,20 g,
20525,lb silver 20,lb silver 20,True ,lb silver 20,,lb silver,20 g,
20526,lb silver 30g,b h silver 30g,True ,lb silver 30g,,lb silver,30 g,
20526,lb silver 30g,bh silver 30g,True ,lb silver 30g,,lb silver,30 g,
20526,lb silver 30g,bh silver ryo 30g,True ,lb silver 30g,,lb silver,30 g,
20526,lb silver 30g,bh silver ryo ttt 30g,True ,lb silver 30g,,lb silver,30 g,
20526,lb silver 30g,lb silver 30g,True ,lb silver 30g,,lb silver,30 g,
20527,lb silver k s,lb silver k s,True ,lb silver k s,,lb silver k s,,
20528,lb tobaco 50g,lb tobaco 50g,True ,lb tobaco 50g,,lb tobaco,50 g,
20529,lceberg lettuce,iceberg lettuce,,,,,,
20529,lceberg lettuce,iceberg lettuce each,,,,,,
20529,lceberg lettuce,jack iceberg lettuce,,,,,,
20529,lceberg lettuce,jack iceberg lettuce single,,,,,,
20529,lceberg lettuce,lceberg lettuce,,,,,,
20530,le brie 200g,le brie 200g,,,,,,
20531,le brioche 6 brioche roll with chocolate chip 210g,le brioche 6 brioche roll with chocolate chip 210g,,,,,,
20532,le brioche 6 croissant,le brioche 6 croissant,,,,,,
20533,le brioche 6 pain au chocolate,le brioche 6 pain au chocolat 270g,,,,,,
20533,le brioche 6 pain au chocolate,le brioche 6 pain au chocolat 6 x 45g 270g,,,,,,
20533,le brioche 6 pain au chocolate,le brioche 6 pain au chocolate,,,,,,
20534,le brioche croissant,le brioche croissant,,,,,,
20535,le brioche croissant 6 x 40g 240g,brioche pasquier croissant 6 x 40g 240g,,,,,,
20535,le brioche croissant 6 x 40g 240g,le brioche croissant 6 x 40g,,,,,,
20535,le brioche croissant 6 x 40g 240g,le brioche croissant 6 x 40g 240g,,,,,,
20536,le brioche pain au ch,le brioche pain au ch,,,,,,
20537,le colombare gavi 75cl,le colombare gavi 75cl,,,,,,
20538,le petit chat 75 cl,le petit chat 75 cl,,,,,,
20540,le petit chat 75cl,le petit chat 75cl,,,,,,
20545,le petit chat malin rose 75cl,le petit chat malin ro 75cl,,,,,,
20545,le petit chat malin rose 75cl,le petit chat malin rose 75cl,,,,,,
20547,le petit chat malin white wine,le petit chat malin red wine,,,,,,
20547,le petit chat malin white wine,le petit chat malin white wine,,,,,,
20548,le petit chat white,le petit chat white,,,,,,
20549,le petit chat white 750ml,le petit chat 750ml,,,,,,
20549,le petit chat white 750ml,le petit chat malin red 750ml,,,,,,
20549,le petit chat white 750ml,le petit chat malin rose 750ml,,,,,,
20549,le petit chat white 750ml,le petit chat malin white 750ml,,,,,,
20549,le petit chat white 750ml,le petit chat white 750ml,,,,,,
20550,le pressoir corbieres 75cl,le pressoir corbieres 75cl,,,,,,
20551,le pressoir fitou 75cl,le pressoir fitou 75cl,,,,,,
20552,le pressoir languedoc 75cl,le pressoir languedoc 75cl,,,,,,
20553,le pressoir minervois 75cl,le pressoir minervois 75cl,,,,,,
