group_id,leader,member,modify_leader,image_url
523,aero caramel ,aero caramel,No,https://tb-static.uber.com/prod/image-proc/processed_images/4b24da9c775847f4744aa6992d19685b/859baff1d76042a45e319d1de80aec7a.jpeg
531,aero chocolate 48gm,aero chocolate 48gm,Yes,
32343,aero darkmilk chocolate sharing bar 90 g,aero chocolate sharing bar 90g,No,https://d1ralsognjng37.cloudfront.net/141f84a2-ca14-461b-8549-ecc2c35f4e4f.jpeg
32343,aero darkmilk chocolate sharing bar 90 g,nestle aero caramel chocolate sharing bar 90g,No,https://d1ralsognjng37.cloudfront.net/f0c0d5bf-cc33-44d1-828c-d1dba3bdb9f7.jpeg
32343,aero darkmilk chocolate sharing bar 90 g,nestle aero chocolate sharing bar 90g,No,
32343,aero darkmilk chocolate sharing bar 90 g,nestle aero darkmilk chocolate sharing bar 90g,No,https://d1ralsognjng37.cloudfront.net/a61444a2-cd92-48fc-987a-bfa4fe6f884f.jpeg
32343,aero darkmilk chocolate sharing bar 90 g,nestle aero intense orange sharing bar 90g,No,
32343,aero darkmilk chocolate sharing bar 90 g,nestle aero milk chocolate sharing bar 90g,No,https://d1ralsognjng37.cloudfront.net/ccd34815-203d-44fc-81f5-c6a35c667d2d.jpeg
32343,aero darkmilk chocolate sharing bar 90 g,nestle aero orange chocolate sharing bar 90g,No,https://d1ralsognjng37.cloudfront.net/ec5cd9c3-e784-4790-92dc-7b5af8b2a813.jpeg
32343,aero darkmilk chocolate sharing bar 90 g,nestle aero peppermint mint chocolate sharing bar 90g,No,https://d1ralsognjng37.cloudfront.net/5b37e4a1-c609-499a-b578-81b4a2ecba4d.jpeg
552,aero milk 90g,aero milk 90g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5fd8264618d2a1a6b3b0965ebdc1c551/b4facf495c22df52f3ca635379ebe613.jpeg
564,aero mint 95g,aero mint 95g,Yes,https://d1ralsognjng37.cloudfront.net/5a558db6-89ca-4454-b6e1-53c5ef949c1b.jpeg
574,aero orange chocolate bar 100g,aero choclate 100g,Yes,
574,aero orange chocolate bar 100g,aero chocolate bar 100g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1be2adaab409be2666eb9e29d966e128/5954bcb006b10dbfd0bc160f6370faf3.jpeg
