item_uuid,item_name,canonical_id,canonical_leader,canonical_member
df53e5f3-f805-5ffb-843a-962a314ef699,Jugo Manzana-Mora-Jengibre Dos Pinos 946 Ml 7286 ,34081.0,dos pinos jugo manzana y mora con jengibre caja 946 ml,jugo manzanamorajengibre do pinos 946 ml 7286
df4333e3-4b8e-54d3-9354-b70bfe26d2e9,Queso Tico Rebanado Dos Pinos 12 Uds 9786 ,34236.0,dos pinos queso tico rebanado bolsa 240 g - 12 rebanadas,queso tico rebanado do pinos 12 uds 9786
df41a6b5-b91b-5e5a-92d7-89cb85623427,Helado Trits Dos Pinos 540 G 8680 ,34043.0,dos pinos helado trits pote 540 g,helado trits do pinos 540 g 8680
df3b340d-959a-560d-932c-e98401f924da,Helado Trits Chocolate Dos Pinos 100 G 9022 ,34041.0,dos pinos helado trits original pote 100 g,helado trits chocolate do pinos 100 g 9022
df356eec-e01e-5b0a-a778-1a55bc7b6dcd,Helado Caramelo Dos Pinos 499 G 9671 ,34045.0,dos pinos helado vainilla caramelo pote 499 g,helado caramelo do pinos 499 g 9671
df1d4847-2175-5bd2-945c-0055bae324ee,Helado Paleta Chocobigger Dos Pinos  0660 ,34180.0,dos pinos paleta choco bigger 1 unid,helado paleta chocobigger do pinos 0660
df168b49-b1ba-5bcd-81d6-30938028935c,Chocolate Guayabita Gallito 117 G 0263 ,34306.0,gallito chocolate guayabita 117 g,chocolate guayabita gallito 117 g 0263
df01bfca-10b0-5553-8cfa-3b6b112bb628,Helado Choco Almendra Dos Pinos 530 G 4278 ,33989.0,dos pinos helado chocolate almendra pote 530 g,helado choco almendra do pinos 530 g 4278
def9b52a-ab11-5794-b155-fb9f200bd18c,Helado Milán Menta Dos Pinos 540 G 7866 ,34015.0,dos pinos helado milán menta pote 540 g,helado miln menta do pinos 540 g 7866
dee54550-0b69-5691-a150-f5f9240e2b27,Natilla Liviana Dos Pinos 220 Cc 8513 ,34160.0,dos pinos natilla liviana pote 220 g,natilla liviana do pinos 220 cc 8513
dee081b7-c5e1-5c9c-bceb-17777506e4f7,Mantequilla Dos Pinos 115 G 5048 ,34140.0,dos pinos mantequilla con sal barra 115 g,mantequilla do pinos 115 g 5048
decfbf77-3a1f-506a-ae5c-d87856fa9fa6,Helado Trits Dos Pinos 540 G 8680 ,34043.0,dos pinos helado trits pote 540 g,helado trits do pinos 540 g 8680
dec50e5d-0da2-5055-aa81-0e9733fad2c8,Leche Deslactosada Tb Dos Pinos (Descremada) 1 L 8644 ,34100.0,dos pinos leche delactomy descremada caja 1 l,leche deslactosada tb do pinos descremada 1 l 8644
debf25a8-4bab-575b-b847-fe492640d4c0,Helado Trits Dos Pinos 540 G 8680 ,34043.0,dos pinos helado trits pote 540 g,helado trits do pinos 540 g 8680
debb8638-37ff-53fe-8bdc-f9182af56635,Dip Jamón Serrano Dos Pinos 210G 0621 ,33971.0,dos pinos dip jamónn serrano 210 g,dip jamn serrano do pinos 210g 0621
dea3e2f7-0a3e-5df2-a49b-5ed22886f777,Natilla Con Sal Zarcero 500 G 5725 ,34476.0,zarcero natilla liviana con sal bolsa 500 g,natilla con sal zarcero 500 g 5725
de8d062d-1252-5933-ad25-d02122e0d2ac,Yogurt Arándanos Dos Pinos 200 Ml 2047 ,34269.0,dos pinos yogurt de arándanos deligurt botella 200 ml,yogurt arndanos do pinos 200 ml 2047
de640672-f6c2-53c9-ab9d-f482a2e6d061,Leche Deslactosada Tb Dos Pinos (Descremada) 1 L 8644 ,34100.0,dos pinos leche delactomy descremada caja 1 l,leche deslactosada tb do pinos descremada 1 l 8644
de60f0dd-b43d-5641-829d-11b2caa9fa83,Néctar Mixto Frutas Dos Pinos 200 Ml 3264 ,34173.0,dos pinos néctar mixto de frutas cartón 200 ml,nctar mixto frutas do pinos 200 ml 3264
de4fd3ce-5ba7-519d-8ab7-e03323858b7e,Helado Trits Dos Pinos 3 Pack 300 G 9039 ,34175.0,dos pinos pack helado trits 3 x 100 g,helado trits do pinos 3 pack 300 g 9039
de47bc6a-705f-5cd0-a009-13cb808880a4,Helado Crema Chips Dos Pinos 499 G 9633 ,34048.0,dos pinos helado vainilla chips de chocolate pote 499 g,helado crema chip do pinos 499 g 9633
de2b93d0-2ad6-5768-a3f3-bacc886ed0ef,Helado Crema Dos Pinos 499 G 9626 ,34061.0,dos pinos helado vainilla pote 499 g,helado crema do pinos 499 g 9626
de26de7c-9250-584b-ac0b-f25712a8ddee,Chocolate Corazones Chocolate Gallito 100 G 2434 ,34335.0,gallito corazones chocolate 100 g,chocolate corazones chocolate gallito 100 g 2434
de23ea3d-3fe6-5a5f-b707-d85062aebcff,Leche +Proteína Dos Pinos 1 L 6142 ,34089.0,dos pinos leche +proteína caja 1 l,leche protena do pinos 1 l 6142
de1f49df-ecaa-58ff-a5e4-848c21b0c7c8,Helado Guayabita Dos Pinos 530 G 0942 ,34004.0,dos pinos helado guayabita  pote 530 g,helado guayabita do pinos 530 g 0942
de1e3f64-7a23-584b-a3be-f39077163766,Jugo Naranja Dos Pinos 2.2 L 4447 ,34073.0,dos pinos jugo de naranja botella 2.2 l,jugo naranja do pinos 2.2 l 4447
de18e3d4-f5d4-500a-84bb-16671a28ded1,Néctar Mixto Frutas Dos Pinos 200 Ml 3264 ,34173.0,dos pinos néctar mixto de frutas cartón 200 ml,nctar mixto frutas do pinos 200 ml 3264
de183e16-9dc7-5273-b9c4-ccc8e7c1404e,Yogurt Fresa Topping Arroz Dos Pinos 150 G 1811 ,34272.0,dos pinos yogurt de fresa con topping de arroz pote 150 g,yogurt fresa topping arroz do pinos 150 g 1811
ddf830e7-ea76-58af-b992-bf8a2a984bb2,Natilla Zarcero 300 G 3042 ,34472.0,zarcero natilla liviana bolsa 300 g,natilla zarcero 300 g 3042
ddf13e81-fe56-5dc8-a636-3da52ad55e99,Mantequilla Sin Sal Dos Pinos 115 G 4980 ,34143.0,dos pinos mantequilla sin sal barra 115 g,mantequilla sin sal do pinos 115 g 4980
ddd95e26-036f-5ecd-9096-540853002eca,Queso Turrialba Light Dos Pinos 300 G 3851 ,34222.0,dos pinos queso fresco y suave tipo turrialba light empaque 300 g,queso turrialba light do pinos 300 g 3851
ddd495a7-4681-53a9-b3d8-0d8506dbc518,Helado Churchill Dos Pinos 130 G 9663 ,33990.0,dos pinos helado churchill pote 130 g,helado churchill do pinos 130 g 9663
ddbaf18a-d23b-5e9f-b6d8-863bf281e943,Fresco Leche Fresa Dos Pinos 1 L 8351 ,33979.0,dos pinos fresco leche sabor fresa 1 l,fresco leche fresa do pinos 1 l 8351
dd864917-e4c1-5033-b4f8-653ae1e9bddb,Jugo 100% Natural Manzana Dos Pinos 250 Ml 0010 ,34065.0,dos pinos jugo de manzana caja 250 ml,jugo 100 % natural manzana do pinos 250 ml 0010
dd715c6d-243b-5384-8ac6-a2ffd29e5f03,Helado Ron Con Pasas Dos Pinos 499 G 5672 ,34030.0,dos pinos helado ron con pasas pote 499 g,helado ron con pasas do pinos 499 g 5672
