group_id,leader,member,modify_leader,image_url
80,15 % desc 1 scott toalla calorie absorbente 2 uds,15 % desc 1 scott toalla calorie absorbente 2 uds,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2caf8acb96b5617ef5943ac0b23df229/5954bcb006b10dbfd0bc160f6370faf3.jpeg
81,15 % desc 10 pack imperial silver lata 350 ml,15 % desc 10 pack imperial regular lata 350 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/136c6f1902f927681d25fd96c25aa04e/859baff1d76042a45e319d1de80aec7a.jpeg
81,15 % desc 10 pack imperial silver lata 350 ml,15 % desc 10 pack imperial silver lata 350 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ad3a5b86872a4c2c911985d58c1ebeb4/859baff1d76042a45e319d1de80aec7a.jpeg
82,15 % desc 10 pack pilsen lata 350 ml,15 % desc 10 pack pilsen lata 350 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/aa47c40265ce1d637f70fc02f34f6fc2/859baff1d76042a45e319d1de80aec7a.jpeg
84,15 % desc 2 albanese gomita osos ult 70 g,15 % desc 2 albanese gomita osos ult 70 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9e79c0472871bd43ecd92bbf676d1b67/5954bcb006b10dbfd0bc160f6370faf3.jpeg
85,15 % desc 2 albanese gomitas worm 100 g,15 % desc 2 albanese gomita gusano sour 100 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/dc605833bc423124e5904c050bdc1318/5954bcb006b10dbfd0bc160f6370faf3.jpeg
85,15 % desc 2 albanese gomitas worm 100 g,15 % desc 2 albanese gomitas bear 100 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d71d180222789247bf291217a630faf9/5954bcb006b10dbfd0bc160f6370faf3.jpeg
85,15 % desc 2 albanese gomitas worm 100 g,15 % desc 2 albanese gomitas worm 100 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/54196b42faef49167a8d99b4e5397c50/5954bcb006b10dbfd0bc160f6370faf3.jpeg
86,15 % desc 3 carlsberg cerveza lata 330 ml,15 % desc 3 carlsberg cerveza lata 330 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/cccff1189a3eedfd5b20043b39a66a99/5954bcb006b10dbfd0bc160f6370faf3.jpeg
87,15 % desc 3 stella artois cerveza lata 330 ml,15 % desc 3 stella artois cerveza lata 330 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/88950beb2214d6b55ca7181d4df2c6b5/5954bcb006b10dbfd0bc160f6370faf3.jpeg
99,17 % desc 2 ampm te blanco cero 500 ml,17 % desc 2 ampm te blanco 500 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/84b37dc1ff970c9485504804cab02856/5954bcb006b10dbfd0bc160f6370faf3.jpeg
99,17 % desc 2 ampm te blanco cero 500 ml,17 % desc 2 ampm te blanco cero 500 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3ceb6086d08804c515b3f0033fce47e4/5954bcb006b10dbfd0bc160f6370faf3.jpeg
100,17 % desc 2 ampm te melocoton 500 ml,17 % desc 2 ampm te melocotn cero 500 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/80bd5152264ca04692b3366b3c1330a4/5954bcb006b10dbfd0bc160f6370faf3.jpeg
100,17 % desc 2 ampm te melocoton 500 ml,17 % desc 2 ampm te melocoton 500 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8324a611a0ab983f9b6cd2d20180b9eb/5954bcb006b10dbfd0bc160f6370faf3.jpeg
101,17 % desc 2 finca la moras malbec 750 ml,17 % desc 2 finca la moras malbec 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e128d5f7008c4863b97ac3b209ef38f1/5954bcb006b10dbfd0bc160f6370faf3.jpeg
102,17 % desc 2 finca la moras pinot gr 750 ml,17 % desc 2 finca la moras pinot gr 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/759ac61560fde81d1e918900694acdab/5954bcb006b10dbfd0bc160f6370faf3.jpeg
103,17 % desc 2 lazo cabernet suavignon 750 ml,17 % desc 2 lazo cabernet suavignon 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/83b8f43abad6e3048f49cdc762920171/5954bcb006b10dbfd0bc160f6370faf3.jpeg
104,17 % desc 2 lazo merlot vino tinto 750 ml,17 % desc 2 lazo merlot vino tinto 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b19b9b3c4a109270f5586a350093e6c6/5954bcb006b10dbfd0bc160f6370faf3.jpeg
105,17 % desc 2 monster energy mang loco 473 ml,17 % desc 2 monster energy mang loc 473 lt,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f4968a8b3b54f1283ff701a17e8892be/859baff1d76042a45e319d1de80aec7a.jpeg
105,17 % desc 2 monster energy mang loco 473 ml,17 % desc 2 monster energy mang loco 473 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f4968a8b3b54f1283ff701a17e8892be/5954bcb006b10dbfd0bc160f6370faf3.jpeg
106,17 % desc 2 monster energy zero 473 ml,17 % desc 2 monster energy regular 473 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/715a8f60be67785416f02e0a3471d15a/5954bcb006b10dbfd0bc160f6370faf3.jpeg
106,17 % desc 2 monster energy zero 473 ml,17 % desc 2 monster energy ultra 473 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/57660ae6715787b196e74dbd65b14e8d/5954bcb006b10dbfd0bc160f6370faf3.jpeg
106,17 % desc 2 monster energy zero 473 ml,17 % desc 2 monster energy ultra 473 ml lt,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/57660ae6715787b196e74dbd65b14e8d/859baff1d76042a45e319d1de80aec7a.jpeg
106,17 % desc 2 monster energy zero 473 ml,17 % desc 2 monster energy zero 473 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3f8d3da7babce78984ef7d8bc51a80c1/5954bcb006b10dbfd0bc160f6370faf3.jpeg
107,18 % desc 3 pepsi black 600 ml,18 % desc 3 pepsi black 600 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bf75a0c56cbf7241592d8fd129c9c6be/5954bcb006b10dbfd0bc160f6370faf3.jpeg
110,19 % desc 1 6 pack hollandia cerveza 330 ml,19 % desc 1 6 pack hollandia cerveza 330 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0b37014c31cc175dbb55f2dce4edc8fb/5954bcb006b10dbfd0bc160f6370faf3.jpeg
111,19 % desc 2 tropical te melocotn cero 500 ml,19 % desc 2 tropical te melocotn cero 500 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/cb7c0fe0ff7fc5a57fc8fc786344404a/859baff1d76042a45e319d1de80aec7a.jpeg
112,19 % desc 3 evervess club soda 600 ml,19 % desc 3 evervess club soda 600 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b7d9617335d0fb3b03e091da7be92f0a/5954bcb006b10dbfd0bc160f6370faf3.jpeg
149,20 % desc 1 ampm bolita de queso 300 g,20 % desc 1 ampm bolita de queso 300 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f985de2506e7c6e2a907eaf71509385a/5954bcb006b10dbfd0bc160f6370faf3.jpeg
151,20 % desc 1 cerveza pabst blue ribbon lata 355 ml,20 % desc 1 cerveza pabst blue ribbon lata 355 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bfcfdfb014f5ac5c49280d50ec5244a0/5954bcb006b10dbfd0bc160f6370faf3.jpeg
152,20 % desc 1 four loko blue 473 ml,20 % desc 1 four loko blue 473 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/23d10414e6397dd28c5ea62b4054f185/5954bcb006b10dbfd0bc160f6370faf3.jpeg
153,20 % desc 1 fritolays cheetos puff 255 g,20 % desc 1 fritolays cheetos puff 255 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/aaa0316214878069c4707e14d33605b1/5954bcb006b10dbfd0bc160f6370faf3.jpeg
155,20 % desc 1 huggies n.c. paal m2 22 uds,20 % desc 1 huggies n.c. paal m2 22 uds,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/556491eab8a16a5c2965b2a30dc0c680/5954bcb006b10dbfd0bc160f6370faf3.jpeg
156,20 % desc 1 huggies n.c. paal xg4 16 uds,20 % desc 1 huggies n.c. paal g3 19 uds,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5fb0cafed285d4edd02d3886afe3f691/5954bcb006b10dbfd0bc160f6370faf3.jpeg
156,20 % desc 1 huggies n.c. paal xg4 16 uds,20 % desc 1 huggies n.c. paal xg4 16 uds,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d64a99fc4cf3a79fce5cd32b377df921/5954bcb006b10dbfd0bc160f6370faf3.jpeg
157,20 % desc 1 kotex protectores largo 50 uds,20 % desc 1 kotex protectores largo 50 uds,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6e959d6603cc2d8ce6de69e6d4d60138/5954bcb006b10dbfd0bc160f6370faf3.jpeg
158,20 % desc 1 lay dorito nacho cheese 198 g,20 % desc 1 lay dorito nacho cheese 198 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c1c1a034b51f143edf4f643f923832c3/5954bcb006b10dbfd0bc160f6370faf3.jpeg
159,20 % desc 1 mar y sol sangra tinta 750 ml,20 % desc 1 mar sol sangra tinta 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7a78c3c2639f7759356db4cd359fc258/859baff1d76042a45e319d1de80aec7a.jpeg
159,20 % desc 1 mar y sol sangra tinta 750 ml,20 % desc 1 mar y sol sangra tinta 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7a78c3c2639f7759356db4cd359fc258/5954bcb006b10dbfd0bc160f6370faf3.jpeg
160,20 % desc 1 plenitud femme protectores medianos 24 uds,20 % desc 1 plenitud femme protectores medianos 24 uds,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a4739e140edf113ac8fa9553174576fd/5954bcb006b10dbfd0bc160f6370faf3.jpeg
161,20 % desc 1 vanish gel multiusos sin cloro dyp 450 ml,20 % desc 1 vanish gel multiusos sin cloro dyp 450 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/35e9415590a15ed04c76e2cb91179741/5954bcb006b10dbfd0bc160f6370faf3.jpeg
162,20 % desc 1 vino casas patronales reserva carmenere 750 ml,20 % desc 1 vino casas patronales reserva cabernet sauv 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/31af21af9d9f7aad2c3f8c94b0bb1ad6/5954bcb006b10dbfd0bc160f6370faf3.jpeg
162,20 % desc 1 vino casas patronales reserva carmenere 750 ml,20 % desc 1 vino casas patronales reserva carmenere 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8ace2cf2d3dd910130752dbca232213d/5954bcb006b10dbfd0bc160f6370faf3.jpeg
163,20 % desc 1 vino casas patronales select reserv merlot 750 ml,20 % desc 1 casas patronales select reserv merlot 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bf3839a44a0dddc0e9fa5f77bd9c9760/859baff1d76042a45e319d1de80aec7a.jpeg
163,20 % desc 1 vino casas patronales select reserv merlot 750 ml,20 % desc 1 vino casas patronales select reserv merlot 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bf3839a44a0dddc0e9fa5f77bd9c9760/5954bcb006b10dbfd0bc160f6370faf3.jpeg
164,20 % desc 1 vino casas patronales select reserv sauvignon blanc 750 ml,20 % desc 1 vino casas patronales select reserv sauvignon blanc 750 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bbc5408037a856b1bc92e7c2ac482cda/5954bcb006b10dbfd0bc160f6370faf3.jpeg
166,20 % desc 2 maxxx energy fresa acai cero 350 ml,20 % desc 2 maxxx energy fresa acai cero 350 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/71e6f7ffb94935420f0da6300da5fb97/5954bcb006b10dbfd0bc160f6370faf3.jpeg
167,20 % desc 2 maxxx energy zero lata 350 ml,20 % desc 2 maxxx energy black lata 350 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5f8d92718953fc36a4d646809865cbd7/5954bcb006b10dbfd0bc160f6370faf3.jpeg
167,20 % desc 2 maxxx energy zero lata 350 ml,20 % desc 2 maxxx energy lata 350 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/51d2761e633c5469da8e87c7e93dacdb/5954bcb006b10dbfd0bc160f6370faf3.jpeg
167,20 % desc 2 maxxx energy zero lata 350 ml,20 % desc 2 maxxx energy sanda 350 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/92e597a765f6336228810c78abba26df/5954bcb006b10dbfd0bc160f6370faf3.jpeg
167,20 % desc 2 maxxx energy zero lata 350 ml,20 % desc 2 maxxx energy zero 350 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9d3c3ef880bd4e338e4be991a9bc04f6/5954bcb006b10dbfd0bc160f6370faf3.jpeg
167,20 % desc 2 maxxx energy zero lata 350 ml,20 % desc 2 maxxx energy zero lata 350 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3d12bdc64862ba6544e95f75db6d8797/859baff1d76042a45e319d1de80aec7a.jpeg
172,21 % desc 1 albanese gomita osos sugar free 99 g,21 % desc 1 albanese gomita osos sugar free 99 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/30a77997c7f174a26adff6e05452bbb9/5954bcb006b10dbfd0bc160f6370faf3.jpeg
