group_id,leader,member,modify_leader,image_url
4015,bloom 12 tea light fragranced berry wild lavender mountain spring,bloom 12 tea light fragranced berry wild lavender mountain spring,Yes,
4097,blossom hill spainish red 75cl,blossom hill spainish red 75cl,Yes,
4098,blossom hill spanish white 75cl,blossom hill spanish white 75cl,Yes,
4125,blossom hill white zinfandal 75cl,blossom hill white zinf 75cl,No,https://tb-static.uber.com/prod/image-proc/processed_images/74d5d8c479bcd5f1f06aea3935f133b4/859baff1d76042a45e319d1de80aec7a.jpeg
4125,blossom hill white zinfandal 75cl,blossom hill wht zinfandel 75cl,No,
4153,blue dragon chicken oriental wok noodle,blue dragon oriental chicken flavour noodle,No,
4148,blue dragon coconut milk 400 ml,blue dragon light coconut milk 400ml,No,https://tb-static.uber.com/prod/image-proc/processed_images/e84a6fd68e38ec2c80dc0b49b595da53/859baff1d76042a45e319d1de80aec7a.jpeg
4162,blue dragon sweet chilli chicken flavour noodle,blue dragon sweet chilli chicken flavour noodle,Yes,
4166,blue dragon sweet chilli sauce medium 380g,blue dragon original sweet chilli sauce 380g,No,https://tb-static.uber.com/prod/image-proc/processed_images/b07dfc4a64fa256c960d82990d0dbbc3/859baff1d76042a45e319d1de80aec7a.jpeg
4175,blue moon 4x330ml,blue moon 4x330ml,Yes,
4221,bobby 3 marvellous muffin,bobby 3 marvellous muffin,Yes,
4223,bobby 4 assorted muffin,bobby 4 assorted muffin,Yes,
4224,bobby 5almond finger,bobby 5 almond finger,No,
4225,bobby 6 strawberry tart,bobby 6 strawberry tart,Yes,
4226,bobby 8 jam tea cake,bobby 8 jam tea cake,Yes,
4228,bobby arch genoa slice,bobby arch genoa slice,Yes,
4233,bobby bbq snax,bobby bbq snax,Yes,
4247,bobby duo fairy cake 12pack,bobby duo fairy cake 12pack,Yes,
4253,bobby marble half moon,bobby marble half moon,Yes,
4262,bobby onion ringsn,bobby onion ring,Yes,
4262,bobby onion ringsn,bobby onion ringsn,Yes,
4263,bobby pickled onion spiral,bobby pickled onion spiral,Yes,
4271,bobby salt n vinegar spiral,bobby salt a vinegar spiral,No,
4306,boddingtons 10x440ml,boddingtons 10x440ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5a18f9d6182982a045850b186e33e251/859baff1d76042a45e319d1de80aec7a.jpeg
4344,boheme primitivo salento 2018,boheme primitivo salento 2018,Yes,https://d1ralsognjng37.cloudfront.net/0fc7e23d-d641-460d-b8f4-8a03b6e439d5.jpeg
12179,bold all in one pod,daz all in one pod,No,
