group_id,leader,member
28538,summer sundae double strawberry ripple ice cream tub 900ml,summer sundae double strawberry ripple ice cream tub 900ml
28539,summer sundae triple chocolate ripple ice cream 900ml,summer sundae triple chocolate ripper ice cream tub 900ml
28539,summer sundae triple chocolate ripple ice cream 900ml,summer sundae triple chocolate ripple ice cream 900ml
28540,summer sundae vanilla salted caramel ripple with fudge tub 900ml,summer sundae vanilla salted caramel ripple with fudge 900ml
28540,summer sundae vanilla salted caramel ripple with fudge tub 900ml,summer sundae vanilla salted caramel ripple with fudge ice cream 900ml
28540,summer sundae vanilla salted caramel ripple with fudge tub 900ml,summer sundae vanilla salted caramel ripple with fudge tub 900ml
28541,summer sundae vanilla with pod ice cream 900ml,summer sundae vanilla with pod ice cream 900ml
28542,sun,sun
28543,sun exotic citrus twist 1 litre,sun exotic citrus twist 1 litre
28544,sun exotic coconut and pineapple 1 liter,sun exotic coconut and pineapple 1 liter
28549,sun exotic pineapple coconut 1ltr pm,sun exotic pineapple and coconut juice 1ltr
