group_id,leader,member,modify_leader,image_url
560,alpro coconut milk 1ltr,alpro coconut milk 1ltr,Yes,
561,alpro coconut original 1ltr,alpro coconut original 1ltr,Yes,https://d1ralsognjng37.cloudfront.net/53dcfafd-5450-4284-beb1-8375ce766f73.jpeg
564,alpro dark chocolate desert 4x125g pack,alpro chocolate desert 4x125g pack,Yes,
564,alpro dark chocolate desert 4x125g pack,alpro dark chocolate desert 4x125g pack,Yes,
566,alpro fresh almond original 1 littre,alpro almond original 1 litre,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f824a01ae05d0818496858043b987ac8/859baff1d76042a45e319d1de80aec7a.jpeg
566,alpro fresh almond original 1 littre,alpro fresh almond original 1 littre,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f824a01ae05d0818496858043b987ac8/859baff1d76042a45e319d1de80aec7a.jpeg
567,alpro fresh oat original 1 littre,alpro fresh oat original 1 littre,Yes,
568,alpro fresh original almond milk alternative 1ltr,alpro fresh original almond milk alternative 1ltr,Yes,https://d1ralsognjng37.cloudfront.net/56eb5dc5-cf5a-499c-aa9e-fdadd1a6dc0b.jpeg
569,alpro fresh soya milk 1l,alpro fresh soya milk 1l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b693f3f454c4af22736ced255a093cff/859baff1d76042a45e319d1de80aec7a.jpeg
570,alpro fresh soya unsweetened milk 1l,alpro fresh soya unsweetened milk 1l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/aa9a96a9d51bd34662ce8652db02c6e6/859baff1d76042a45e319d1de80aec7a.jpeg
571,alpro go on high protein mango 150g,alpro go on high protein mango 150g,Yes,
578,alpro oat milk na 1ltr,alpro oat milk na 1ltr,Yes,
586,alpro roasted almond unsweetened 1ltr,alpro roasted almond unsweetened 1ltr,Yes,
589,alpro soya 1l,alpro oat 1l,Yes,https://d1ralsognjng37.cloudfront.net/7f00bd73-b2f6-4eea-8423-9ccc73a0b752.jpeg
