group_id,leader,member,modify_leader,image_url
6205,cadbury milk tray 180gms,cadburry milky tray 180g,No,
6214,cadbury mini egg tablet 110g,cadbury mini egg tabblet 110g,No,
6215,cadbury mini egg tube,cadbury mini egg tube,Yes,
6226,cadbury neapolitan ice cream flavour mini roll 5 s,cadbury neapolitan ice cream flavour mini roll 5 s,Yes,
6493,cadbury oreo bite,cadburys oreo bite bag,No,
6240,cadbury oreo block  110 g,cadbury oreo bite 110 g,No,
6247,cadbury oreo mini egg 72 g,cadbury oreo mini egg 72 g,Yes,
6280,cadbury rose box 600g,cadbury rose box 600g,Yes,
6290,cadbury small selection box,cadbury small selection box,Yes,
6293,cadbury snack shortcake 6pk,cadbury snack shortcake 6pk,Yes,
6299,cadbury starbar std,cadbury starbar std,Yes,
6315,cadbury twirl 5x21.5g,cadbury twirl 5x21.5g ,No,
6318,cadbury twirl bite,cadbury twirl bite ,No,
6318,cadbury twirl bite,cadbury twirl bite bag ,No,
6338,cadbury twirl orange large egg 241g,cadbury twirl orange large egg 241g,Yes,
6446,cadbury white chocolate giant button chocolate 110 g,cadbury dairy milk giant button chocolate bag 119 g,No,
6446,cadbury white chocolate giant button chocolate 110 g,cadbury dairy milk orange giant button chocolate bag 110 g,No,
6446,cadbury white chocolate giant button chocolate 110 g,cadbury dairy milk white giant button chocolate bag 110 g,No,
6369,cadbury wispa bite 95g,cadbury twitl bite 95g,No,
6406,cadburybuttons giant bag119g,cadburybuttons giant bag119g,Yes,
6413,cadburys bournville buttons 95 g,cadbury bournville giant button 95 g,No,
6422,cadburys caramel nibble,cadbury caramel nibble ,No,
6422,cadburys caramel nibble,cadburys caramel nibble bag,No,
6421,cadburys caramel nibble 95 g,cadbury caramel nibbles95g,No,
6488,cadburys chocolate orange finger,cabury chocolate finger,No,
6488,cadburys chocolate orange finger,cadbury milk chocolate finger ,No,
6442,cadburys dairy milk button bag,cadburys dairy milk button bag,Yes,
6450,cadburys darkmilk original bar,cadburys darkmilk original bar,Yes,
6451,cadburys diam bar,cadburys diam bar,Yes,
6454,cadburys double decker ice cream tub,cadburys double decker ice cream tub,Yes,
6476,cadburys hero tub 600 g,cadbury hero tub 600g,No,
6476,cadburys hero tub 600 g,cadbury rose tub 600g,No,
6477,cadburys hot chocolate 250 g,cadbury hot chocolate 250g ,No,
6480,cadburys milk finger 114g,cadbury mint finger 114g,No,
6517,cadburys wispa gold standard bar,cadburys starbar standard bar,No,
6517,cadburys wispa gold standard bar,cadburys wispa standard bar,No,
6529,cafe classic cappuccino 10pk,cafe classic cappuccino 10pk,Yes,
6580,calpol 2months infant 100ml,calpol 2months infant 100ml,Yes,
6581,calpol infant,calpol infant,Yes,
6582,calpol six plus suspension sugar free 6 year,calpol six plus suspension sugar free 6 year,Yes,
6583,calpol six plus suspension sugar free 80ml,calpol six plus suspension sugar free 80ml,Yes,
6584,calpol sugar free infant suspension,calpol sugar free infant suspension,Yes,
6585,calpol sugar free infant suspension 2 month,calpol sugar free infant suspension 2 month,Yes,
6587,calprofen 100mg5mloral suspension 3 month,calprofen 100mg5mloral suspension 3 month,Yes,
6624,calypso bottle,calypso bottle,Yes,
6664,calypso pineapple peach limeade 590ml,calypso pineapple peach 591ml,No,
6675,calypso strawberry 473ml,calyps strawberry lemonade 473ml,No,
6744,canada dry ginger ale 330 ml,canada dry ginger ale 330ml u can,No,
6947,captain morgan spice rum and cola 250ml,captain morgan spiced rum and cola 250ml,No,
6950,captain morgan tiki,captain morgan tiki,Yes,
6952,captain morgan tiki mangpine 70cl,captain morgan tiki mangpine 70cl,Yes,
6962,captain morgon spiced rum 70cl,captainmorgan spiced rum 70cl,No,
6979,caramel cow tale mini 85g,caramel cow tale mini 85g,Yes,
7046,carling 10pk10 x 440ml,carling 10pk10 x 440ml,Yes,
7057,carling 440ml,carling 440ml ,No,
7061,carling 4pk5004,carling 4pk500ml,No,
7074,carling can 18x440ml,carling 440ml x 10pack can ,No,
7105,carling single 500ml,carling single 500ml,Yes,
7111,carlsberg 18pk440ml,carlsberg 18pk440ml,Yes,
7115,carlsberg 4pk pint,carlsberg 4pk pint,Yes,
7116,carlsberg 4pk500ml,carlsberg 4pk500ml,Yes,
7163,carlsberg pilsner 10pk,carlsberg pilsner 10pk pint,No,
7188,carlsberg special brew beer 500ml,carlsberg special brew 4pk500ml,No,
7214,carlton green filter sk 20 units,carlton sk green filter tt 20,No,
7207,carlton original super king,carlton original king size tt,No,
7227,carlton sk red ttt 20 units,20 carlton superking red,No,
7224,carlton superkings original,carlton original superkings tt,No,
30614,carnation evaporated milk 170 g,carnation evaporated milk 410g ,No,
7240,carrier bag 0.10p,carrier bag 0.10p,Yes,
7277,carte dor vanilla ice cream tub,carte dor vanilla ice cream tub,Yes,
7278,carte noire classique coffee 100g,carte noire classique coffee 100g,Yes,
7296,casbury creme egg 233g,casbury creme egg 233g,Yes,
7358,casillero del diablo merlo 75 cl,casillero del diablo rose 75 cl,No,
7353,casillero del diablo reserva especial cabernet,casillero del diablo reserva especial,No,
7382,casillero diablo merlot,casillero del diablo shiraz rose,No,
14346,cat litter,e cat litter ,No,
7445,cathedral city white mature cheddar 350 g,cathedral city extra mature cheddar350g,No,
7445,cathedral city white mature cheddar 350 g,cathedral city white mature cheddar350g,No,
7449,catsan cat litter hygiene 5ltr,catsan cat litter 5ltr ,No,
7485,cc black cherry flavoured soda 24fl.oz 710ml,cc black cherry flavoured soda 24fl.oz 710ml,Yes,
7553,chablis grande reserve,calvet chablis grande reserve,No,
43426,cheese and onion 65 g,walker cheese onion 65g ,No,
43426,cheese and onion 65 g,walker crisp cheese onion 65g ,No,
7644,cheesy bean puff,cheesy bean puff,Yes,
7738,cheetos popcorn,cheetos popcorn,Yes,
7770,cheetos twistedflamin hot 65g ,cheetos twistedflamin hot 65g ,Yes,
43458,cheetos twstd 65 g,cheetos twisted flamin hot 65g ,No,
7774,chef classic macaroni cheese,chef classic macaroni cheese ,No,
7862,chewits blackcurrant 30gg,chewits blackcurrant 30gg,Yes,
7867,chewits chew mix strawberry fruit salad,chewits chew mix strawberry fruit salad ,No,
7891,chewits xtreme mix sour apple,chewits xtreme mix sour apple ,No,
7899,chianti rocca wine,chianti rocca wine,Yes,
8094,chicago town deep dish 2pk cheese pizza,china town deep dish 2pk cheese pizza ,No,
7929,chicago town deep dish pepperoni ,chicago town deep dish pepperoni ,Yes,
7967,chicago town takeaway cheese medium ,chicago town takeaway cheese medium ,Yes,
7999,chicago town takeaway medium stuffed pepperoni pizza,chicago town takeaway pepperoni stuffed crust,No,
8093,china town 2 deep dish mega meaty,china town 2 deep dish mega meaty ,No,
38118,chipsticks salt n vinegar 82g,chipsticks salt and vinegar 82g,No,
