group_id,leader,member,modify_leader,image_url,Image,label,canonical_leader,brand,name,package ,promotion,Comments
168,6222 chorizo san rafa chile chipotle 600g,6222 chorizo san rafa chile chipotle 600g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8d0cfe662c5d1962d88a779938e0937f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,san rafael chorizo de cerdo con chile chipotle 600 g,San Rafael,Chorizo de cerdo con chile chipotle ,Empaque 600 g,0,
169,6232 salchichon kimby criollo 500g,6232 salchichon kimby criollo 500g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ec60209300f0a42a1743ef6d3066f628/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,kimby salchichón criollo 500 g,Kimby,Salchichón criollo,500 g,0,
170,6389 queso do pinos pizero 225g,6389 queso do pinos pizero 225g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a2e404ab24abf0f2b728d7bc53dcf3b8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos queso pizzero 225 g,Dos Pinos,Queso pizzero,Bolsa 225 g,0,
171,6540 queso do pinos turrialba 500g,6540 queso do pinos turrialba 500g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fe57a60f59f647e303d57896a8fa6739/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos queso turrialba 500 g ,Dos Pinos,Queso turrialba,Empaque 500 g,0,
197,7363 queso crema do pinos 210g,7363 queso crema do pinos 210g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8027ab375fa2ce888cb1d55a6c1a9b2d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE, dos pinos queso crema 210 g,Dos Pinos,Queso crema  ,Pote 210 g,0,
198,74 chorizo el pozo nobleza 100g,74 chorizo el pozo nobleza 100g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6f53d6f96ed8f52604920610848d5320/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,el pozo chorizo nobleza 100 g,El pozo,Chorizo Nobleza,Empaque 100 g,0,Producto de la imagen diferente al nombre
199,7400 queso crema do pinos in line 210g,7400 queso crema do pinos in line 210g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f84d286672d61e1899e6a2041d7a5792/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos queso crema light 210 g,Dos Pinos,Queso crema light ,Pote 210 g,0,
200,7452 leche conden do pinos pinito 397 g,7452 leche conden do pinos pinito 397 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/817bf5d778cd4bc5643c420f222c6e27/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos leche condensada pinito 397 g,Dos Pinos,Leche condensada Pinito ,Lata 397 g,0,
201,7855 choc tutto oscuro 20g,7855 choc tutto oscuro 20g,Yes,,,TRUE,tutto chocolate oscuro 20 g,Tutto,Chocolate oscuro,Barra 20 g,0,
239,8179 dip do pinos de cebolla 23 230g,8179 desc.23.28 % dip do pinos de cebolla 23,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5fd615b2af62ec7d5f547eb535297eb8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos dip de cebolla francesa 230 g,Dos Pinos,Dip de cebolla francesa,Pote 230 g,0,
239,8179 dip do pinos de cebolla 23 230g,8179 dip do pinos de cebolla 23 230g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5fd615b2af62ec7d5f547eb535297eb8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos dip de cebolla francesa 230 g,Dos Pinos,Dip de cebolla francesa,Pote 230 g,0,
240,8289 jugo kern tomate schile 157ml,8289 jugo kern tomate schile 157ml,Yes,,,TRUE,kern's jugo tomate chile 157 ml,Kern's,Jugo tomate chile ,Lata 157 ml,0,
241,8575 natilla do pinos la granja 400g,8575 natilla do pinos la granja 400g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/05149adeedc1a5951c36ff0f3ad2fefa/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos natilla la granja 400 g,Dos Pinos,Natilla La granja,Doypack 400 g,0,
242,8644 leche do pinos descrdelac 1000ml,8644 leche do pinos descrdelac 1000ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5de394eb4a91a8fed41007148779ac03/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos leche descremada deslactosada 1 L,Dos Pinos,Leche descremada deslactosada,Cartón 1 L,0,
243,8728 natilla do pinos con sal 300g,8728 natilla do pinos con sal 300g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5414068be6efc4670e647a38f9681392/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos natilla con sal la granja 300 g,Dos Pinos,Natilla con sal La granja,Bolsa 300 g,0,
244,8931 papiolas tosty queso 75g,8931 papiolas tosty queso 75g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c8477a5a38034ca2b0381e24dfd48040/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,tosty papiolas queso 75 g,Tosty,Papiolas queso ,Bolsa 75 g,0,
245,8963 jugo do pinos naranja fibra 1000ml,8963 jugo do pinos naranja fibra 1000ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f763a10fbfe3ee69ece4cab34741a1c4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos jugo de naranja 1 L,Dos Pinos,Jugo de naranja 100% ,Cartón 1 L,0,
247,9023 queso del prado fresco 500g,9023 queso del prado fresco 500g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8672e293b1227f1e8044cd861e845e21/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,del prado queso fresco 500 g,Del Prado,Queso fresco ,Empaque 500 g,0,
248,9045 jugo do pinos naranja pure pack 1000ml,9045 jugo do pinos naranja pure pack 1000ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7d80abf2c9eaebaa618f1da0740caea5/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos jugo de naranja 1 L,Dos Pinos,Jugo de naranja  ,Cartón 1 L,0,
249,9069 jugo do pinos naranja 100 % 1800ml,9069 jugo do pinos naranja 100 % 1800ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d5ea09387d92c7eea40cf637127570ef/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos jugo de naranja 100 % 1.8 L,Dos Pinos,Jugo de naranja 100% ,Botella 1.8 L,0,
250,9225 leche ideal evaporada 315ml,9225 leche ideal evaporada 315ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a3203070a2f2501d0dca8f7a83dbec0c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,ideal leche evaporada 315 ml,Ideal,Leche evaporada,Lata 315 ml,0,
251,9274 jugo do pinos naranja gable 1800ml,9274 jugo do pinos naranja gable 1800ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/82b4e3e9ef72801f6bb16c31af04b10b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos jugo de naranja 1.8 L,Dos Pinos,Jugo de naranja  ,Cartón 1.8 L,0,
252,929 bebida okf aloe natural 500ml,929 bebida okf aloe natural 500ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f639a70c9bf376c14aae14e8974c585a/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,okf bebida aloe natural 500 ml,OKF,Bebida aloe natural ,Botella 500 ml,0,
253,9395 chorizo ca rob cheddar jalapeo 600g,9395 chorizo ca rob cheddar jalapeo 600g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6f53d6f96ed8f52604920610848d5320/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,castillo del roble chorizo cheddar jalapeño 600 g,Castillo del Roble,Chorizo cheddar jalapeño,Empaque 600 g,0,Producto de la imagen diferente al nombre
254,9619 helado do pinos combinado 499ml,9619 helado do pinos combinado 499ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/241a1d846394e53b23a24844f69b0c53/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos helado fresa/vainilla/limón 499 ml,Dos Pinos,Helado fresa/vainilla/limón,Pote 499 ml,0,
255,9633 helado do pinos vainichip 499ml,9633 helado do pinos vainichip 499ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7deef7cb9ef6121d5ffe29422655c322/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos helado vainilla con chips chocolate 499 ml,Dos Pinos,Helado vainilla con chips chocolate,Pote 499 ml,0,
352,adicionales desayunos queso zarcero,adicionales desayunos queso zarcero,Yes,,,TRUE,zarcero queso 1 unid,Zarcero,Queso,1 unid,0,
509,al01044 silla saltarina estacionaria para el beb azul 4m,al01044 silla saltarina estacionaria para el beb azul 4m,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/80b30201d9c02379f4d94ed720a0c881/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,silla saltarina estacionaria azul 1 unid,,Silla saltarina estacionaria azul,1 unid,0,
1183,atacand 16 mg tabletas via oral caja con 14 unidades,atacand 16 mg tabletas via oral caja con 14 unidades,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5ab9dfa95293c67e5aa4d494323f42b5/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,atacand 16 mg 14 tabletas,Atacand,Candesartán cilexetilo 16 mg,14 tabletas,0,
1185,atacand 16 mg x 14 tabletas caja x 14 tableta,atacand 16 mg x 14 tabletas caja x 14 tableta,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2c0be421a2d1b6b4c3e24b792c50105d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,atacand 16 mg 14 tabletas,Atacand,Candesartán cilexetilo 16 mg,14 tabletas,0,
1186,atacand 8 mg x 14 tabletas,atacand 8 mg 14 tabletas,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a83688b6ae8d57a48633cdc756cdf7ca/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,atacand 8 mg 14 tabletas,Atacand,Candesartán cilexetilo 16 mg,14 tabletas,0,
1186,atacand 8 mg x 14 tabletas,atacand 8 mg x 14 tabletas,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/dee41cf243171c075a48f0ba6f14c097/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,atacand 8 mg 14 tabletas,Atacand,Candesartán cilexetilo 16 mg,14 tabletas,0,
1187,atacand 8 mg x 14 tabletas caja x 14 tableta,atacand 8 mg x 14 tabletas caja x 14 tableta,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9a2c6968c4c6c55e430aea945bb4bf47/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,atacand 8 mg 14 tabletas,Atacand,Candesartán cilexetilo 16 mg,14 tabletas,0,
1188,atacand plus 16 mg12.5 mg 14 tabletas,atacand 16 mg 14 tabletas,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1e1e2db7921ffb4b576cd341868be271/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,atacand 16 mg 14 tabletas,Atacand,Candesartán cilexetilo 16 mg,14 tabletas,0,
1188,atacand plus 16 mg12.5 mg 14 tabletas,atacand 16 mg x 14 tabletas,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2530cefa3a572d72b2d9f1770b80aa12/859baff1d76042a45e319d1de80aec7a.jpeg,,FALSE,atacand 16 mg 14 tabletas,Atacand,Candesartán cilexetilo 16 mg,14 tabletas,0,
1188,atacand plus 16 mg12.5 mg 14 tabletas,atacand plus 16 mg12.5 mg 14 tabletas,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8c0304f749394a4e662cf0b3905369a6/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,atacand plus 16 mg/12.5 mg 14 tabletas,Atacand,Candesartán cilexetilo 16 mg/12.5 mg,14 tabletas,0,
1189,atacand plus 1612.5 mg x 14 tabletas,atacand plus 1612.5 mg x 14 tabletas,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fb119c090bea3b3d8385e5d4b758b349/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,atacand plus 16 mg/12.5 mg 14 tabletas,Atacand,Candesartán cilexetilo 16 mg/12.5 mg,14 tabletas,0,
1190,atacand plus 1612.5 mg x 14 tabletas caja x 14 tableta,atacand plus 1612.5 mg x 14 tabletas caja x 14 tableta,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/719606c554f625fb4ba30e19eee8f487/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,atacand plus 16 mg/12.5 mg 14 tabletas,Atacand,Candesartán cilexetilo 16 mg/12.5 mg,14 tabletas,0,
1191,atacand plus 32 mg12.5 mg 14 tabletas,atacand plus 32 mg12.5 mg 14 tabletas,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/59caae5faed35126cf57deca75f18b4a/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,atacand plus 32 mg/12.5 mg 14 tabletas,Atacand,Candesartán cilexetilo 32 mg/12.5 mg,14 tabletas,0,
1192,atacand plus 3225 mg x 14 comprimidos,atacand plus 3225 mg x 14 comprimidos,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/351e734dabd0c1ddaf52c1d9bdce0fb3/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,atacand plus 32 mg/25 mg 14 tabletas,Atacand,Candesartán cilexetilo 32 mg/25 mg,14 tabletas,0,
1193,atacand plus 3225 mg x 14 comprimidos caja x 14 tableta,atacand plus 3225 mg x 14 comprimidos caja x 14 tableta,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8f1771a3fcb54fa897f02faa5468157b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,atacand plus 32 mg/25 mg 14 tabletas,Atacand,Candesartán cilexetilo 32 mg/25 mg,14 tabletas,0,
1996,bebida aloe hidratacin do pinos 500 ml 4064,bebida aloe hidratacin do pinos 500 ml 4064,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6031794500e44f74e73b932b427b71b4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos bebida de aloe 500 ml,Dos Pinos,Bebida de aloe ,Botella 500 ml,0,
1997,bebida iced capuccino do pinos 250ml 4005,bebida iced capuccino do pinos 250ml 4005,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7db0352d8f19511418da45b2186a4d91/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos bebida iced capuccino britt 250 ml,Dos Pinos,Bebida iced capuccino Britt ,Cartón 250 ml,0,
1998,bebida iced mocca do pinos 250 ml 4012,bebida iced mocca do pinos 250 ml 4012,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e0d49b497e6be1519469c9c4009a9116/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos bebida iced mocca britt 250 ml,Dos Pinos,Bebida iced mocca Britt ,Cartón 250 ml,0,
1999,bebida iced vainilla do pinos 250 ml 4029,bebida iced vainilla do pinos 250 ml 4029,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/cb46636f57381b22057e22e406ac79d2/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,dos pinos bebida iced vainilla britt 250 ml,Dos Pinos,Bebida iced vainilla Britt,Cartón 250 ml,0,
3525,c. el gallito,c. el gallito,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0b3dbc9066a446fc8e1aec6a5bfc2673/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,c. el gallito,,c. el gallito,,0,Falta información para agregar celdas y saber si la imagen es la correcta
3526,c. el gallitorefresco natural,c. el gallitorefresco natural,Yes,https://d1ralsognjng37.cloudfront.net/42e6448e-0883-4aae-a424-708b06d7a8d5.jpeg,,TRUE,el gallito refresco natural 1 unid,El gallito,Refresco natural,1 unid,0,Producto de la imagen diferente al nombre
4191,cafe capuchino nescafe 12 onz,cafe capuchino nescafe 12 onz,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d903d656e9f3b4b381ae66ddf9e29804/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,nescafé capuchino 355 ml,Nescafé,Capuchino,Vaso 355 ml,0,
4213,cafe latte vainilla nescafe 12 onz,cafe latte vainilla nescafe 12 onz,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d903d656e9f3b4b381ae66ddf9e29804/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,nescafé latte vainilla 355 ml,Nescafé,Latte vainilla ,Vaso 355 ml,0,
4214,cafe ole cappuccino irlandes 281 ml,cafe ole cappuccino irlandes 281 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6ebc4d73d5360285ce3f3bdedb748dcb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,café olé cappuccino irlandés 281 ml,Café Olé,Cappuccino irlandés ,Botella 281 ml,0,
4215,cafe ole cappuccino light 281 ml,cafe ole cappuccino light 281 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e7557828a7d18984bb25ed51e4e8e0ce/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,café olé cappuccino clásico light 281 ml,Café Olé,Cappuccino clásico light,Botella 281 ml,0,
4216,cafe ole vainilla 281 ml,cafe ole vainilla 281 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7cea577a117cb4743fa345f8313554e4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,café olé cappuccino vainilla 281 ml,Café Olé,Cappuccino vainilla,Botella 281 ml,0,
5225,chocolate caliente nescafe 12 onz,chocolate caliente nescafe 12 onz,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d903d656e9f3b4b381ae66ddf9e29804/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,nescafé chocolate caliente 355 ml,Nescafé,Chocolate caliente ,Vaso 355 ml,0,
5232,chocolate corazn con almendra gallito 100 g 2441,chocolate corazn con almendra gallito 100 g 2441,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/81ca2dffa28847f3d033ead299eec929/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,gallito corazones chocolate con almendra 100 g,Gallito,Corazones chocolate con almendra,Bolsa 100 g,0,
5233,chocolate corazones chocolate gallito 100 g 2434,chocolate corazones chocolate gallito 100 g 2434,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d0e92c33be8e25daa7a83f1f8ee6a82d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,gallito corazones chocolate 100 g,Gallito,Corazones chocolate  ,Bolsa 100 g,0,
5241,chocolate gallito caja surtida 330g,chocolate gallito caja surtida 330 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/423f7fabbc8d61c710a2e6ab0473a07d/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,gallito chocolate surtido 330 g,Gallito,Chocolate surtido,Caja 330 g,0,
5241,chocolate gallito caja surtida 330g,chocolate gallito caja surtida 330g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/449ce839e8b0d4555508b1297ce33537/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,gallito consentite con amor surtida 330 g,Gallito,Consentite con amor surtida ,Caja 330 g,0,
5242,chocolate gallito corazn 25 unidades 100 gr,chocolate gallito corazn 25 unidades 100 gr,Yes,https://d1ralsognjng37.cloudfront.net/89b498c7-4485-4ebe-8b8d-7cb216edcdac.jpeg,,TRUE,gallito corazones chocolate 100 g,Gallito,Corazones chocolate ,Bolsa 100 g,0,
5243,chocolate gallito corazn almendra 100 gr,chocolate gallito corazn almendra 100 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a69af95a2b9f6b5ab05d8efcacf4101f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,gallito corazones chocolate con almendra 100 g,Gallito,Corazones chocolate con almendra,Bolsa 100 g,0,
5246,chocolate gallito jockey tableta leche 180 gr,chocolate gallito jockey tableta crunch 180 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/14d50791f086e76e9dda362a3a63aa3d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,gallito chocolate crunch jockey 180 g,Gallito,Chocolate crunch Jockey,Barra 180 g,0,
5246,chocolate gallito jockey tableta leche 180 gr,chocolate gallito jockey tableta leche 180 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7de92f2d3f914c964316b249c860abfa/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,gallito chocolate classic jockey 180 g,Gallito,Chocolate classic Jockey ,Barra 180 g,0,
5247,chocolate gallito miln relleno 12 un 192 gr,chocolate gallito miln relleno 12 un 192 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3e0a1c7f673681f0b5e8a859cbcfee8f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,gallito chocolate relleno de menta milán 192 g,Gallito,Chocolate relleno de menta Milán,Bolsa 192 g,0,
5248,chocolate gallito tableta de leche 6uds 138g,chocolate gallito tableta de leche 6uds 138g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ae7b7b88339b474b83671de5435582a8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,gallito chocolate de leche 138 g,Gallito,Chocolate de leche ,Barra 138 g,0,
5249,chocolate gallito tableta guayabita rellena,chocolate gallito tableta guayabita rellena,Yes,https://d1ralsognjng37.cloudfront.net/d14dd464-9178-42ae-9127-c7f42ec5115c.jpeg,,TRUE,gallito chocolate guayabita 35 g,Gallito,Chocolate Guayabita,Barra 35 g,0,
5252,chocolate gallito tapita 12 unidades 102 gr,chocolate gallito tapita 12 unidades,Yes,https://d1ralsognjng37.cloudfront.net/74e69a36-66b9-43b8-980d-bae7f3acd92e.jpeg,,TRUE,gallito chocolate tapita 102 g,Gallito,Chocolate Tapita,Bolsa 102 g,0,
5252,chocolate gallito tapita 12 unidades 102 gr,chocolate gallito tapita 12 unidades 102 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/01e88048d95927339593f086f631ebdc/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,gallito chocolate tapita 102 g,Gallito,Chocolate Tapita,Bolsa 102 g,0,
5253,chocolate gallito tapita selva negra 144g,chocolate gallito tapita selva negra 144g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bc4729d588f98a50448f385c0ad973f4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,gallito chocolate selva negra tapita 144 g,Gallito,Chocolate selva negra Tapita,Bolsa 144 g,0,
5254,chocolate gallito tapita tiramis 144g,chocolate gallito tapita tiramis 144g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5544ca1317a75f63c7bfde262f98336a/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,gallito chocolate tiramisú tapita 144 g,Gallito,Chocolate tiramisú Tapita,Bolsa 144 g,0,
