group_id,leader,member,modify_leader,image_url,image,label,canonical_leader,brand ,name ,package,promotion
39099,t 7 azahares mondaisa 32.5 g 2277,t 7 azahares mondaisa 32.5 g 2277,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/24162c05515314529be313eacd23ab43/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Mondaisa Té 7 azahares Caja 25 unids,Mondaisa,Té 7 azahares,Caja 25 unids,0
39101,t blanco arndano cero tropical 2.5 l 0268,t blanco arndano cero tropical 2.5 l 0268,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3f248468b6ad2e86a8e6e4c0b7e81c92/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té blanco arándano cero Botella 2.5 L ,Tropical,Té blanco arándano cero,Botella 2.5 L ,0
39102,t blanco arndano tropical 1 l 5044,t blanco arndano tropical 1 l 5044,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/17fd1afe9cca1284a305abdee2563fe6/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té blanco arándano Botella 1 L,Tropical,Té blanco arándano,Botella 1 L,0
39103,t blanco arndanos cero tropical 500 ml 0251,t blanco arndanos cero tropical 500 ml 0251,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/125615119d808acae3f292c35fff7494/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té blanco arándano cero  Botella 500 ml ,Tropical,Té blanco arándano cero ,Botella 500 ml ,0
39104,t blanco arndanos tropical 2.5 l 8404,t blanco arndanos tropical 2.5 l 8404,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1d47851e5acfb9e0c6f5cb9403e0e785/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té blanco arándano Botella 2.5 L ,Tropical,Té blanco arándano,Botella 2.5 L ,0
39105,t blanco arndanos tropical 500 ml 8398,t blanco arndanos tropical 350 ml 8381,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bf0cf1baa69f2bbc93d274006163497a/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Tropical Té blanco arándano Botella 350 ml ,Tropical,Té blanco arándano,Botella 350 ml ,0
39105,t blanco arndanos tropical 500 ml 8398,t blanco arndanos tropical 500 ml 8398,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1e392d13706239c476c3b6c5495b2e0a/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té blanco arándano Botella 500 ml,Tropical,Té blanco arándano,Botella 500 ml,0
39106,t blanco frutas cero tropical 2.5 l 2027,t blanco frutas cero tropical 2.5 l 2027,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fbe0c8bd2cd6b3715c8c387514e3105c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té frutas tropicales cero Botella 2.5 L ,Tropical,Té frutas tropicales cero,Botella 2.5 L ,0
39107,t blanco frutas cero tropical 500 ml 2041,t blanco frutas cero tropical 500 ml 2041,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d9fbd452ad4503d373e64bd544746e89/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té blanco frutas tropicales cero Botella 500 ml,Tropical,Té blanco frutas tropicales cero,Botella 500 ml,0
39108,t canela manza t 25 uds 0093,t canela manza t 25 uds 0093,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/69f523ff342090518b4dfca8b6fd8861/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Manzana Té Té de canela Caja 25 unids,Manzana Té,Té de canela,Caja 25 unids,0
39111,t colit manza t 25 uds 0338,t colit manza t 25 uds 0338,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/235d3a7269a71312f56f9d44973c41c8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Manzana Té Té colité Caja 25 unids,Manzana Té,Té colité,Caja 25 unids,0
39112,t con limn hic 330 ml 1223,t con limn hic 330 ml 1223,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1bd18b66626976b65ddb7e81e87b76b7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,hi-C Té con limón Caja 330 ml ,hi-C,Té con limón,Caja 330 ml ,0
39113,t durazno tang 20 g 4604,t durazno tang 20 g 4604,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d3791a360ffd0db84a7edd84e9a5f43e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tang Té durazno Sobre 20 g,Tang,Té durazno,Sobre 20 g,0
39117,t fro con limn tropical 2.5 l 2433,t fro con limn tropical 2.5 l 2433,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bd3026cedcd555d0f9e970949a33089c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té frío limón Botella 2.5 L ,Tropical,Té frío limón,Botella 2.5 L ,0
39118,t fro limn tropical 1 l 0674,t fro limn tropical 1 l 0674,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2624fe9fd2dc2aac3aa2ab66674df261/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té frío limón Botella 1 L ,Tropical,Té frío limón,Botella 1 L ,0
39119,t fro limn tropical 500 ml 2129,t fro limn tropical 500 ml 2129,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9cdf70bd287419ef2a33caed020be34b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té frío limón Botella 500 ml,Tropical,Té frío limón,Botella 500 ml,0
39120,t fro melocotn tropical 1 l 0667,t fro melocotn tropical 1 l 0667,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/00c8c7724b5a6f10d6eb5ce4ee932608/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té frío melocotón Botella 1 L ,Tropical,Té frío melocotón,Botella 1 L ,0
39121,t fro melocotn tropical 2.5 l 2440,t fro melocotn tropical 2.5 l 2440,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0281d33dee8341e99169cf6c9dbe4281/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té frío melocotón Botella 2.5 L ,Tropical,Té frío melocotón,Botella 2.5 L ,0
39123,t jengibre limn manza t 20 uds 1779,t jengibre limn manza t 20 uds 1779,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c339d04b03e1fdacb9a5558327fd7d3e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Manzana Té Té jengibre limón Caja 20 unids,Manzana Té,Té jengibre limón,Caja 20 unids,0
39124,t jengibre limn mondaisa 30 g 0150,t jengibre limn mondaisa 30 g 0150,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3d3910f71696bb2478d0ab529dd53802/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Mondaisa Té jengibre limón Caja 20 unids,Mondaisa,Té jengibre limón,Caja 20 unids,0
39125,t limn fuze tea 2.5 l 1416,t limn fuze tea 2.5 l 1416,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e453ce095e72d7d3e9468953c82731ed/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Fuze Tea Té negro limón Botella 2.5 L ,Fuze Tea,Té negro limón,Botella 2.5 L ,0
39126,t limn tropical 350 ml 2710,t limn tropical 350 ml 2710,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4fb87cda93472193d000e1e203c9cb11/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té frío limón Botella 350 ml ,Tropical,Té frío limón,Botella 350 ml ,0
39127,t manzanilla manza t 25 sobres 0024,t manzanilla manza t 25 sobres 0024,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d80e58889c88205fe04c80d7525f9f17/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Manzana Té Té manzanilla Caja 25 unids,Manzana Té,Té manzanilla,Caja 25 unids,0
39128,t manzanilla miel manza t 20 uds 0642,t manzanilla miel manza t 20 uds 0642,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/60c2fb41c27b5b6ea09a829b6a1d6cc2/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Manzana Té Té manzanilla miel Caja 20 unids,Manzana Té,Té manzanilla miel,Caja 20 unids,0
39129,t manzanilla mondaisa 25 g 2253,t manzanilla mondaisa 25 g 2253,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/af58b60804d1e7728bf26649846e2e52/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Mondaisa Té de manzanilla Caja 25 unids,Mondaisa,Té de manzanilla,Caja 25 unids,0
39130,t melocotn cero tropical 2.5 l 0350,t melocotn cero tropical 2.5 l 0350,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ea3a98c7c0f5182853002501b9c66582/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Tropical Té frío melocotón cero Botella 2.5 L ,Tropical,Té frío melocotón cero,Botella 2.5 L ,0
