canonical_id,canonical_leader,brand,name,package,promotion,agent_verified
0,Baker Adult Beef Dog Food 1 Kg,Baker,Adult Beef Dog Food,1 kg,0.0,1
1,Happy Shopper Self Raising Flour 1 Kg,Happy Shopper,Self Raising Flour,1 kg,0.0,1
2,Carter Low Calorie Tonic 1 L,Carter,Low Calorie Tonic,1 l,0.0,1
3,Chekov 1 L,Chekov,Vodka,1 l,0.0,1
4,E Energy Drink 1 L,,E Energy Drink,1 l,0.0,1
5,H Lemon Squash 1 L,,H Lemon Squash,1 l,0.0,1
6,High Commisioner 1 L,High Commisioner,Whisky,1 l,0.0,1
7,Jack Pure Apple Juice 1 L,Jack,Pure Apple Juice,1 l,0.0,1
8,Lakeland Semi Skimmed Uht Milk 1 L,Lakeland,Semi Skimmed Uht Milk,1 l,0.0,1
9,Omega Cider 1 L,Omega,Cider,1 l,0.0,1
10,Smirnoff 1 L,Smirnoff,Vodka,1 l,0.0,1
11,Sterelised Milk 1 L,Bear Brand,Sterelised Milk,1 l,0.0,1
12,Ktc Pure Vegetable Oil 1 L,Ktc,Pure Vegetable Oil,1 l,0.0,1
13,Fresh Semi Milk 500 Ml,,Fresh Semi Milk,500 ml,0.0,1
14,Red Top Milk 500 Ml,Red Top,Milk,500 ml,0.0,1
15,Clipper Lighter Printed Design Vary 1 Unit,,Clipper Lighter Printed Design,1 unit,0.0,1
16,Chardolini 1.5 L,Chardolini,Sparkling,1.5 l,0.0,1
17,Jack Orange Squash 1.5 L,Jack,Orange Squash,1.5 l,0.0,1
18,Weetabix Cereal 24 Units,Weetabix,Cereal,24 units,0.0,1
19,Ball Pen 10 Units,,Ball Pen,10 units,0.0,1
20,Egg Medium 10 Units,,Egg Medium,10 units,0.0,1
21,Heavy Refuse Bag 10 Units,,Heavy Refuse Bag,10 units,0.0,1
22,Large Egg 10 Units,,Large Egg,10 units,0.0,1
23,Pack Dishcloth 10 Units,,Pack Dishcloth,10 units,0.0,1
24,Pack Frankfurter 10 Units,,Pack Frankfurter,10 units,0.0,1
25,Heavy Duty Bin Bag 10 Pack,,Heavy Duty Bin Bag,10 pack,0.0,1
26,Sponge Scourer 10 Pack,,Sponge Scourer,10 pack,0.0,1
27,Cafe Classic Latte 10 Pack,Cafe Classic,Latte,10 pack,0.0,1
28,Classic Cafe Cappucino 10 Pack,Cafe Classic,Cappucino,10 pack,0.0,1
29,Refuse Sack 10 Pack,,Refuse Sack,10 pack,0.0,1
30,Sterling Dual Leaf 10 Pack,Sterling,Dual Leaf Cigarettes,10 pack,0.0,1
31,Aero Peppermint 100 G,Aero,Peppermint,100 g,0.0,1
32,Bakewell Flapjack 100 G,Bakewell,Flapjack,100 g,0.0,1
33,Bernard Matthew Sliced Turkey Breast 100 G,Bernard Matthew,Sliced Turkey Breast,100 g,0.0,1
34,Buttery Flapjack 100 G,Happy Shopper,Buttery Flapjack,100 g,0.0,1
35,Chocolate Flapjack 100 G,,Chocolate Flapjack,100 g,0.0,1
36,Dove Soap 100 G,Dove,Soap,100 g,0.0,1
37,Felix 100 G,Felix,Wet Cat Food,100 g,0.0,1
38,Imperial Leather Soap 100 G,Imperial,Leather Soap,100 g,0.0,1
39,Meaty Stick With Beef 100 G,,Meaty Stick With Beef,100 g,0.0,1
40,Nestle Smartie Chocolate 100 G,Nestle,Smartie Chocolate,100 g,0.0,1
41,Sunshine Choc Cinder 100 G,Sunshine,Choc Cinder,100 g,0.0,1
42,Sunshine Cinder Toffee 100 G,Sunshine,Cinder Toffee,100 g,0.0,1
43,Wagg Oven Baked Treat 100 G,Wagg,Oven Baked Treat,100 g,0.0,1
44,Wagg Skin And Coat Treat 100 G,Wagg,Skin And Coat Treat,100 g,0.0,1
45,Make Your Own Tube 100 G,,Make Your Own Tube,100 g,0.0,1
46,Swan Tube 100 G,Swan,Tube,100 g,0.0,1
47,Budwiser 10 Pack,Budwiser,Beer,10 pack,0.0,1
48,Carling 10 Pack,Carling,Beer,10 pack,0.0,1
49,Carlsberg Pilsner Can 10 Pack,Carlsberg,Beer,10 pack,0.0,1
50,Extra Strawberry 10 Pack,Extra,Strawberry,10 pack,0.0,1
51,Extra White 10 Pack,Extra,White,10 pack,0.0,1
52,Foster 10 Pack,Foster,Beer,10 pack,0.0,1
53,Guinness 10 Pack,Guinness,Beer,10 pack,0.0,1
54,San Miguel 10 Pack,San Miguel,Beer,10 pack,0.0,1
55,Euro Shopper Egg 12 Units,Euro Shopper,Egg,12 units,0.0,1
56,Free Range Large Local Sourced Egg 12 Units,,Free Range Large Local Sourced Egg,12 units,0.0,1
57,Golden Yorkshire 12 Units,,Golden Yorkshire,12 units,0.0,1
58,Chicago Town Stuffed Crust Pizza Cheese 1 Unit,Chicago Town,Stuffed Crust Pizza Cheese,1 unit,0.0,1
59,Chicago Town Stuffed Crust Pizza Pepperoni 1 Unit,Chicago Town,Stuffed Crust Pizza Pepperoni,1 unit,0.0,1
60,Farmer Jack Yorkshire Pudding 12 Pack,Farmer Jack,Yorkshire Pudding,12 pack,0.0,1
61,Happy Shopper Size 6 Baby Nappy 12 Pack,Happy Shopper,Size 6 Baby Nappy,12 pack,0.0,1
62,Pizza Meal Deal 12 Units,,Pizza Meal Deal,12 units,0.0,1
63,Oxo Cube Red 12 Pack,Oxo,Cube Red Beer,12 pack,0.0,1
64,Felix Agail Favourite Pouch 12 X 100 G,Feliz,Agail Favourite Pouch,12 x 100 g,0.0,1
65,12 Year Old Blended Scotch Whisky 1 Unit,Chivas Regal,12 Year Old Blended Scotch Whisky,1 unit,0.0,1
66,Fruit Pastille 120 G,Fruit Pastille,Gums,120 g,0.0,1
67,Southern Fried Chicken Burger 122 G,,Southern Fried Chicken Burger,122 g,0.0,1
68,123 Classic Care Medium Manual Toothbrush 2 Units,Oral-B,123 Classic Care Medium Manual Toothbrush,2 units,0.0,1
69,Amstel 12 Pack,Amstel,Beer,12 pack,0.0,1
70,Budlight 12 Pack,Budlight,Beer,12 pack,0.0,1
71,Budwiser 12 Pack,Budwiser,Beer,12 pack,0.0,1
72,Coors 12 Pack,Coors,Beer,12 pack,0.0,1
73,Stella 12 Pack,Stella,Beer,12 pack,0.0,1
74,Finish All In One Powerball 13 Pack,Finish,All In One Powerball,13 pack,0.0,1
75,Cadburys Chocolate Eclair 130 G,Cadbury,Chocolate Eclair,130 g,0.0,1
76,Cadburys Giant Buttons 130 G,Cadbury,Giant Buttons,130 g,0.0,1
77,Refresher Choos Fizzy 135 G,Refresher,Choos Fizzy,135 g,0.0,1
78,Refresher Choos Original 135 G,Refresher,Choos Original,135 g,0.0,1
79,Happy Shopper Daytime Towel Super 14 Pack,Happy Shopper,Daytime Towel Super,14 pack,0.0,1
80,Happy Shopper Size 5 Baby Nappy 14 Pack,Happy Shopper,Size 5 Baby Nappy,14 pack,0.0,1
81,14 Round Barbecue 1 Unit,,14 Round Barbecue,1 unit,0.0,1
82,Sotg Cheeseburger 140 G,Sotg,Cheeseburger,140 g,0.0,1
83,Bird Trifle Kit 141 G,,Bird Trifle Kit,141 g,0.0,1
84,Encona Indie Hot Pepper Sauce 142 Ml,Encona,Indie Hot Pepper Sauce,142 ml,0.0,1
85,Swizzle Squash Original 145 G,Swizzle,Squash Original,145 g,0.0,1
86,Mixed Herb 15 G,,Mixed Herb,15 g,0.0,1
87,Large Egg 15 Units,,Large Egg,15 units,0.0,1
88,Happy Shopper Firelighter 15 Pack,Happy Shopper,Firelighter,15 pack,0.0,1
89,Cesar Chicken Dog Food 150 G,Cesar,Chicken Dog Food,150 g,0.0,1
90,Chew Strip 150 G,,Chew Strip,150 g,0.0,1
91,Extra Creamy Yogurt 150 G,Extra,Creamy Yogurt,150 g,0.0,1
92,Insette Lady Bodyspray 150 Ml,Insette,Lady Bodyspray,150 ml,0.0,1
93,Sure Antiperspirant Deodorant 150 Ml,Sure,Antiperspirant Deodorant,150 ml,0.0,1
94,Sure For Men Deodorant 150 Ml,Sure,Deodorant,150 ml,0.0,1
95,Tusk Men Deodorant 150 Ml,Tusk,Deodorant,150 ml,0.0,1
96,Egg Mix 15 Pack,,Egg Mix,15 pack,0.0,1
97,Always Ultra 16 Pack,Always,Ultra,16 pack,0.0,1
98,Basset Midget Gem 160 G,Basset,Midget Gem,160 g,0.0,1
99,Sunshine Dyna Stix 160 G,Sunshine,Dyna Stix,160 g,0.0,1
100,Sunshine Milk Chocolate Raisin 160 G,Sunshine,Milk Chocolate Raisin,160 g,0.0,1
101,Sunshine Mix Bonbon 160 G,Sunshine,Mix Bonbon,160 g,0.0,1
102,Sunshine Strawberry Foam Sweet 160 G,Sunshine,Strawberry Foam Sweet,160 g,0.0,1
103,Kronenbourg 1664 12 Pack,Kronenbourg 1664,Beer,12 pack,0.0,1
104,Kronenbourg 1664 275 Ml,Kronenbourg 1664,Beer,275 ml,0.0,1
105,Kronenbourg 1664 4 X 440 Ml,Kronenbourg 1664,Beer,4 x 440 ml,0.0,1
106,Kronenbourg 1664 660 Ml,Kronenbourg 1664,Beer,660 ml,0.0,1
107,Kronenbourg 1664 12 X 275 Ml,Kronenbourg 1664,Beer,12 x 275 ml,0.0,1
108,Kronenbourg 1664  4 X 440 Ml,Kronenbourg 1664,Beer,4 x 440 ml,0.0,1
109,Kronenbourg 1664 4 X 568 Ml,Kronenbourg 1664,Beer,4 x 568 ml,0.0,1
110,Kronenbourg 1664 Lager Beer 10 X 440 Ml,Kronenbourg 1664,Lager Beer,10 x 440 ml,0.0,1
111,Kronenbourg 1664 Lager Beer 4 X 500 Ml,Kronenbourg 1664,Lager Beer,4 x 500 ml,0.0,1
112,Kronenbourg 1664 568 Ml,Kronenbourg 1664,Beer,568 ml,0.0,1
113,Skip 17 G,Skips,Prawn Coctail,17 g,0.0,1
114,Carling 18 X 440 Ml,Carling,Beer,18 x 440 ml,0.0,1
115,Small Bone 4 Pack,,Small Bone,4 pack,0.0,1
116,Euro Shopper Tuna Chun 180 G,Euro Shopper,Tuna Chun,180 g,0.0,1
117,Fox Chunky Milk Chocolate Cooky 180 G,Fox'S,Chunky Milk Chocolate Cooky,180 g,0.0,1
118,Hidden Road Pinot Grigio 187 Ml,Hidden Road,Pinot Grigio Wine,187 ml,0.0,1
119,Cadburys Hero 189 G,Cadbury,Hero,189 g,0.0,1
120,19 Crimes,19 Crimes,Wine,,0.0,1
121,19 Crime Red 750 Ml,19 Crimes,Red Wine,750 ml,0.0,1
122,19 Crime Cabernet Sauvignon,19 Crimes,Cabernet Sauvignon Wine,,0.0,1
123,19 Crime Red,19 Crimes,Red Wine,,0.0,1
124,19 Crime Revolutionary Ro 750 Ml,19 Crimes,Revolutionary Ro,750 ml,0.0,1
125,19 Crime Cab Sauvignon 75Cl,19 Crimes,Cabernet Sauvignon Wine,750 ml,0.0,1
126,19 Crime Sauvignon Block 750 Ml,19 Crimes,Sauvignon Block,750 ml,0.0,1
127,19 Crime The Banished Dark Red Wine,19 Crimes,The Banished Dark Red Wine,,0.0,1
128,19 Crime The Banished Red 750 Ml,19 Crimes,The Banished Dark Red Wine,750 ml,0.0,1
129,19 Crime The Deported 750 Ml,19 Crimes,The Deported,750 ml,0.0,1
130,19 Crime The Uprising Part Aged In Rum Barrel 750 Ml,19 Crimes,The Uprising Part Aged In Rum Barrel,750 ml,0.0,1
131,19 Crime The Uprising Red Wine 750 Ml,19 Crimes,The Uprising Red Wine,750 ml,0.0,1
132,19 Crime White Chardonnay 750 Ml,19 Crimes,White Chardonnay,750 ml,0.0,1
133,19 Crime Wine Red Wine 700 Ml,19 Crimes,Red Wine,700 ml,0.0,1
134,19 Crines Red Wine 750 Ml,19 Crimes,Red Wine,750 ml,0.0,1
135,19 Crime Rose Wine 750 Ml,19 Crimes,Rose Wine,750 ml,0.0,1
136,Kellogg Variety Cereal 6 X 190 G,Kelloggs,Variety Cereal,6 x 190 g,0.0,1
137,Cadburys Rose Chocolate 190 G,Cadbury,Rose Chocolate,190 g,0.0,1
138,19Crimes Red Wine 750 Ml,19 Crimes,Red Wine,750 ml,0.0,1
139,Cadburys Button 95 G,Cadbury,Button,95 g,0.0,1
140,Capri Sun Appleblackcurrant Juice 1 L,Capri Sun,Appleblackcurrant Juice,1 l,0.0,1
141,Capri Sun Orange Juice 1 L,Capri Sun,Orange Juice,1 l,0.0,1
142,Wash And Go 2In1 1 Unit,Wash & Go,Shampoo & Conditioner 2In1,1 unit,0.0,1
143,Bloo Toilet Block 2 Units,Bloo,Toilet Block,2 units,0.0,1
144,Cod Fillet Boneless 2 Units,,Cod Fillet Boneless,2 units,0.0,1
145,Four Cheese Pizza 2 Units,,Four Cheese Pizza,2 units,0.0,1
146,Litre Red 2 Units,,Litre Red,2 units,0.0,1
147,7Up Free Lemon Lime Bottle 2 L,7Up,Free Lemon Lime Bottle,2 l,0.0,1
148,Barr Shandyade 2 L,Barr,Shandyade,2 l,0.0,1
149,Fresh Semi Milk 2 L,,Fresh Semi Milk,2 l,0.0,1
150,Ice Valley Still Water 2 L,Ice Valley,Still Water,2 l,0.0,1
151,Irn Bru Xtra 2 L,Irn-Bru,Xtra,2 l,0.0,1
152,Levi Root Caribbean Twist 2 L,Levi Root,Caribbean Twist,2 l,0.0,1
153,Strongbow 2 L,Strongbow,Original Cider,2 l,0.0,1
154,Tango Orange 2 L,Tango,Orange,2 l,0.0,1
155,Bird Eye Battered Cod Fillet 2 Pack,Bird Eye,Battered Cod Fillet,2 pack,0.0,1
156,Clear Tape 2 Pack,,Clear Tape,2 pack,0.0,1
157,Large Garlic And Corriander Naan 2 Pack,,Large Garlic And Corriander Naan,2 pack,0.0,1
158,Large Plain Naan 2 Pack,,Large Plain Naan,2 pack,0.0,1
159,Naan Bread 2 Pack,,Naan Bread,2 pack,0.0,1
160,Smoked Haddock Fillet Boneless 2 Units,,Smoked Haddock Fillet Boneless,2 units,0.0,1
161,White Baguette 2 Units,,White Baguette,2 units,0.0,1
162,Mccain Micro Chip 2 X 100 G,Mccain,Micro Chip,2 x 100 g,0.0,1
163,Wagg Complete Chicken Dog Food 2.5 Kg,Wagg,Complete Chicken Dog Food,2.5 kg,0.0,1
164,Omega Cider 2.5 L,Omega,Cider,2.5 l,0.0,1
165,Benson & Hedges Sky Blue King Size,Benson & Hedges,Sky Blue King Size Cigarettes,,0.0,1
166,Bell 200 Ml,Bells,Whisky,200 ml,0.0,1
167,Chekov 200 Ml,Chevok,Vodka,200 ml,0.0,1
168,Courvoisier 200 Ml,Courvoisier,Cognac,200 ml,0.0,1
169,Gordons Original 200 Ml,Gordons,Original Gin,200 ml,0.0,1
170,Acobite 200 Ml,,Acobite,200 ml,0.0,1
171,Smirnoff 200 Ml,Smirnoff,Vodka,200 ml,0.0,1
172,20 Club King Size,,20 Club King Size,,0.0,1
173,20 Club Superkings,,20 Club Superkings,,0.0,1
174,Caramel Freddo 20 G,Cadbury,Caramel Freddo,20 g,0.0,1
175,Pub Original Pork Crunch 20 G,,Pub Original Pork Crunch,20 g,0.0,1
176,Large Refuse Sack 20 Units,,Large Refuse Sack,20 units,0.0,1
177,Mal Bra Gold 20 Units,,Mal Bra Gold,20 units,0.0,1
178,Cling Film Roll 20 Mtr,,Cling Film Roll,20 mtr,0.0,1
179,Large Freezer Bag 20 Pack,,Large Freezer Bag,20 pack,0.0,1
180,Bin Liner 20 Units,,Bin Liner,20 units,0.0,1
181,Cheese Slice 200 G,,Cheese Slice,200 g,0.0,1
182,Delicatessen Chicken And Chorizo Bite 200 G,Delicatessen,Chicken And Chorizo Bite,200 g,0.0,1
183,Fox Crunch Cream Golden 200 G,Fox,Crunch Cream Golden,200 g,0.0,1
184,Fox Sport 200 G,Fox,Sport,200 g,0.0,1
185,Happy Shopper Tomato Puree 200 G,Happy Shopper,Tomato Puree,200 g,0.0,1
186,Jack Fruit Shorties 200 G,Jack,Fruit Shorties,200 g,0.0,1
187,E Apple 200 Ml,,E Apple,200 ml,0.0,1
188,Insette Hairspray 200 Ml,Insette,Hairspray,200 ml,0.0,1
189,Swann Universal Gas Refill 200 Ml,Swann,Universal Gas Refill,200 ml,0.0,1
190,Nappy Bag 200 Units,Nappy,Bag,200 units,0.0,1
191,Quaver Cheese 20 G,Quavers,Cheese,20 g,0.0,1
192,Snap 21 G,Snap,Protein Bar,21 g,0.0,1
193,Old El Passo Jalapeno 215 G,Old El Passo,Jalapeño,215 g,0.0,1
194,Aunt Bessies Yorkshire Pudding 220 G,Aunt Bessies,Yorkshire Pudding,220 g,0.0,1
195,Hp Brown Sauce 225 G,Hp,Brown Sauce,225 g,0.0,1
196,Haid Shoulder 2 In 1 225 Ml,Head & Shoulders,2 In 1 Classic Clean,225 ml,0.0,1
197,Studio 200 Professional Mousse 225 Ml,Studio 200,Professional Mousse,225 ml,0.0,1
198,Jack Fiary Cake Mix 227 G,Jack,Fiary Cake Mix,227 g,0.0,1
199,Prince Pineapple Slice 227 G,Princes,Pineapple Slice,227 g,0.0,1
200,Chomp 23 G,Cadbury,Chomp,23 g,0.0,1
201,Biscuit Cereal 24 Units,,Biscuit Cereal,24 units,0.0,1
202,Egg Medium 24 Units,,Egg Medium,24 units,0.0,1
203,Flash Extra Large Wipe 24 Units,,Flash Extra Large Wipe,24 units,0.0,1
204,Ant Powder 240 G,Ant,Powder,240 g,0.0,1
205,Happy Shopper Calming Lavender Air Freshener 240 Ml,Happy Shopper,Calming Lavender Air Freshener,240 ml,0.0,1
206,Happy Shopper Fresh Linen Air Freshener 240 Ml,Happy Shopper,Fresh Linen Air Freshener,240 ml,0.0,1
207,Happy Shopper Summer Breeze Air Freshener 240 Ml,Happy Shopper,Summer Breeze Air Freshener,240 ml,0.0,1
208,Wray And Nephew White Rum 250 Ml,Wray And Nephew,White Rum,250 ml,0.0,1
209,Dl Envelope 25 Units,,Dl Envelope,25 units,0.0,1
210,Fisherman Friend 25 G,Fisherman Friend,Fisherman Friend,25 g,0.0,1
211,Milkybar 25 G,Milkybar,Chocolate,25 g,0.0,1
212,Refuse Sack 25 Units,,Refuse Sack,25 units,0.0,1
213,Bird Eye Value Fish Finger 250 G,Bird Eye,Value Fish Finger,250 g,0.0,1
214,Jack Squirty Dairy Cream 250 G,Jack,Dairy Cream,250 g,0.0,1
215,Kerrygold Lard 250 G,Kerrygold,Lard,250 g,0.0,1
216,Royal Dane Bacon Grill 250 G,Royal Dane,Bacon Grill,250 g,0.0,1
217,Blackcurrant 250 Ml,,Blackcurrant,250 ml,0.0,1
218,Cola 250 Ml,,Cola,250 ml,0.0,1
219,Energy Drink 250 Ml,,Energy Drink,250 ml,0.0,1
220,Lemonade 250 Ml,,Lemonade,250 ml,0.0,1
221,Orange 250 Ml,,Orange,250 ml,0.0,1
222,E Orange 250 Ml,,Orange,250 ml,0.0,1
223,Sugar Free Energy Drink 250 Ml,,Sugar Free Energy Drink,250 ml,0.0,1
224,Happy Shopper Olive Oil 250 Ml,Happy Shopper,Olive Oil,250 ml,0.0,1
225,Jascks Real Mayonnaise 250 Ml,,Real Mayonnaise,250 ml,0.0,1
226,Jif Lemon 250 Ml,Jif,Lemon,250 ml,0.0,1
227,Lambrini Mango 250 Ml,Lambrini,Mango,250 ml,0.0,1
228,Redbull Sugar Free 250 Ml,Redbull,Sugar Free Energy Drink,250 ml,0.0,1
229,Jack Daniel Tennessee Whiskey Blended With Apple 350 Ml,Jack Daniel,Tennessee Whiskey Blended With Apple,350 ml,0.0,1
230,Green Cheesecake Mix 259 G,Greens,Cheesecake Mix,259 g,0.0,1
231,Curly Wurly 26 G,Curly Wurly,Chocolate,26 g,0.0,1
232,Fudge 26 G,Cadbury,Fudge,26 g,0.0,1
233,Garlic Bread Slice 10 X 260 G,,Garlic Bread Slice,10 x 260 g,0.0,1
234,Jack Chocolate Sponge Mix 260 G,Jack,Chocolate Sponge Mix,260 g,0.0,1
235,Mcvites Ginger Nut 260 G,Mcvites,Ginger Nut,260 g,0.0,1
236,Mcvites Milk Chocolate Digestive 265 G,Mcvites,Milk Chocolate Digestive,265 g,0.0,1
237,Mcvites Caramel Digestive 267 G,Mcvites,Caramel Digestive,267 g,0.0,1
238,Fruit Shoot Blackcurrant 275 Ml,Fruit Shoot,Blackcurrant,275 ml,0.0,1
239,Fruit Shoot Orange 275 Ml,Fruit Shoot,Orange,275 ml,0.0,1
240,Fruit Shoot Summer Fruit 275 Ml,Fruit Shoot,Summer Fruit,275 ml,0.0,1
241,Kellogg Rice Krispies Square 28 G,Kelloggs,Rice Krispies Square,28 g,0.0,1
242,Sharwoods Balti Cooking Sauce 280 G,Sharwoods,Balti Cooking Sauce,280 g,0.0,1
243,Pataks Madras Paste 283 G,Pataks,Madras Paste,283 g,0.0,1
244,Elmlea Double Cream 284 G,Elmlea,Double Cream,284 g,0.0,1
245,Elmlea Single Cream 284 G,Elmlea,Single Cream,284 g,0.0,1
246,Jack Chocolate Brownie Mix 285 G,Jack,Chocolate Brownie Mix,285 g,0.0,1
247,H Cola 2 L,H,Cola,2 l,0.0,1
248,H Diet Lemonade 2 L,H,Diet Lemonade,2 l,0.0,1
249,H Lemonade 2 L,H,Lemonade,2 l,0.0,1
250,Red Kola 2 L,Red Kola,Soda,2 l,0.0,1
251,Schweppes 2 L,Schweppes,Ginger,2 l,0.0,1
252,Schweppes Slimline 2 L,Schweppes,Slimline Ginger,2 l,0.0,1
253,Barr Cherryade 2 L,Barr,Cherryade,2 l,0.0,1
254,Whole Fresh Milk 2 L,,Whole Fresh Milk,2 l,0.0,1
255,Simple Cleansing Wipe 2 Units,Simple,Simple Cleansing Wipe,2 units,0.0,1
256,3 Amp Plug Fuse 4 Pack,,3 Amp Plug Fuse,4 pack,0.0,1
257,3 Big Dog Vodka 700 Ml,3 Big Dog,Vodka,700 ml,0.0,1
258,Discover The Choice Virtually Fat Free Yogurt Mixed 150 G,Discover The Choice,Virtually Fat Free Yogurt Mixed,150 g,0.0,1
259,Hammer 2.5 L,,Hammer,2.5 l,0.0,1
260,3 In 1 Action Conentrated Disinfectant 1 Unit,,3 In 1 Action Conentrated Disinfectant,1 unit,0.0,1
261,Bic Disposable Razurs 3 Pack,Bic,Disposable Razurs,3 pack,0.0,1
262,Gillette Disposable Razurs 3 Pack,Gillette,Disposable Razurs,3 pack,0.0,1
263,Mixed Muffin 3 Pack,,Mixed Muffin,3 pack,0.0,1
264,Mixed Pepper 3 Pack,,Mixed Pepper,3 pack,0.0,1
265,Plain Naan 3 Units,,Plain Naan,3 units,0.0,1
266,Sim Card 3 Units,,Sim Card,3 units,0.0,1
267,3 Topic 141 G,3 Topic,Chocolate,141 g,0.0,1
268,Jack Xtra Bass White Headphone 1 Unit,Jack Xtra Bass,White Headphone,1 unit,0.0,1
269,Egg Tray Hmc Class A 30 Units,,Egg Tray Hmc Class A,30 units,0.0,1
270,Amber Leaf 3 In 1 30 G,Amber Leaf,Beer,30 g,0.0,1
271,Cheetos Crunchy 30 G,Cheetos,Crunchy,30 g,0.0,1
272,Drum 30 G,Drum,Cigarettes,30 g,0.0,1
273,Gold Leaf 3 In 1 30 G,Gold Leaf,Cigarettes,30 g,0.0,1
274,Gv Original 30 G,Golden Virginia Original Cigarettes,,30 g,0.0,1
275,Marlboro Tobacco 30 G,Marlboro,Cigarettes,30 g,0.0,1
276,Old Holborn Yellow 31 30 G,Old Holborn,Cigarettes,30 g,0.0,1
277,Chewits Strawberry 30 G,Chewits,Strawberry Candy,30 g,0.0,1
278,Sunshine Flying Saucer 30 G,Sunshine,Flying Saucer,30 g,0.0,1
279,Transform Cheese Onion 30 G,Transform,Cheese Onion,30 g,0.0,1
280,Transform Spicy 30 G,Transform,Spicy,30 g,0.0,1
281,Dettol Large Wipe 30 Units,Dettol,Large Wipe,30 units,0.0,1
282,Superdent Denture Cleaning 30 Tablets,Superdent,Denture Cleaning,30 tablets,0.0,1
283,Drawing Pin 300 Units,,Drawing Pin,300 units,0.0,1
284,Goldenfry Gravy Granule 300 G,Goldenfry,Gravy Granule,300 g,0.0,1
285,Happy Shopper Whole Carrot 300 G,Happy Shopper,Whole Carrot,300 g,0.0,1
286,Jack Baby Carrot 300 G,Jack,Baby Carrot,300 g,0.0,1
287,Jack Sliced Carrot 300 G,Jack,Sliced Carrot,300 g,0.0,1
288,Apple Juice 300 Ml,,Apple Juice,300 ml,0.0,1
289,Baby Bath 300 Ml,,Baby Bath,300 ml,0.0,1
290,Mr Sheen Polish 300 Ml,Mr Sheen,Polish,300 ml,0.0,1
291,Orange Juice 300 Ml,,Orange Juice,300 ml,0.0,1
292,Pearl Chocolate Fudge Brownie 305 G,Pearl,Chocolate Fudge Brownie,305 g,0.0,1
293,Happy Shopper Mandarin Segment 312 G,Happy Shopper,Mandarin Segment,312 g,0.0,1
294,Bounty 171 G,Bounty,Chocolate,171 g,0.0,1
295,Flake 32 G,Cadbury,Flake,32 g,0.0,1
296,Walker Chicken 32.5 G,Walkers,Roast Chicken,32.5 g,0.0,1
297,Cauliflower Cheese 320 G,,Culiflower Cheese,320 g,0.0,1
298,Pearl Treacle Tart 327 G,Pearls,Treacle Tart,327 g,0.0,1
299,Halls  Mentholyptus 33.5 G,Halls,Mentholyptus,33.5 g,0.0,1
300,Budweiser 330 Ml,Budweiser,Beer,330 ml,0.0,1
301,Fly Spray 330 Ml,,Fly Spray,330 ml,0.0,1
302,Guinness Extra 330 Ml,Guinness,Extra Beer,330 ml,0.0,1
303,Kopparberg Hard Seltzer 330 Ml,Kopparberg,Hard Seltzer,330 ml,0.0,1
304,Rubicon Mango 330 Ml,Rubicon,Sparkling Mango,330 ml,0.0,1
305,Sprite 330 Ml,Spride,Lemon Lime Soda,330 ml,0.0,1
306,Stella Artois 330 Ml,Stella Artois,Beer,330 ml,0.0,1
307,Redbull 330 Ml,Redbull,Energy Drink,330 ml,0.0,1
308,Polo Sugar Free 34 G,Polo,Sugar Free Mints,34 g,0.0,1
309,Gocat Complete Tuna Cat Food Biscuit 340 G,Gocat,Complete Tuna Cat Food Biscuit,340 g,0.0,1
310,Happy Shopper Sliced Beetroot 340 G,Happy Shopper,Sliced Beetroot,340 g,0.0,1
311,Jack Sweetcorn 340 G,Jack Sweetcorn,,340 g,0.0,1
312,Whiskas Complete Tuna Cat Food Biscuit 340 G,Whiskas,Complete Tuna Cat Food Biscuit,340 g,0.0,1
313,Bell 350 Ml,Bells,Whisky,350 ml,0.0,1
314,Cane Trader White Rum 350 Ml,Cane Trader,White Rum,350 ml,0.0,1
315,Chekov 350 Ml,Chekov,Vodka,350 ml,0.0,1
316,Christian Dupre 350 Ml,Christian Dupre,Brandy,350 ml,0.0,1
317,Gordons Original 350 Ml,Gordon'S,Original Gin,350 ml,0.0,1
318,Jacobite 350 Ml,Jacobite,Whisky,350 ml,0.0,1
319,Smirnoff 350 Ml,Smirnoff,Vodka,350 ml,0.0,1
320,Grey Goose 350 Ml,Grey Goose,Vodka,350 ml,0.0,1
321,Wikinger Brockwurst Hotdog 380 G,Wikinger,Brockwurst Hotdog,380 g,0.0,1
322,Pattersons Shortbread 380 G,Pattersons,Shortbread,380 g,0.0,1
323,Euro Shopper Glucose Cherry 380 Ml,Euro Shopper,Glucose Cherry,380 ml,0.0,1
324,Euro Shopper Glucose Orange 380 Ml,Euro Shopper,Glucose Orange,380 ml,0.0,1
325,Happy Shopper Distilled Vinegar 384 Ml,Happy Shopper,Distilled Vinegar,384 ml,0.0,1
326,Happy Shopper Vinegar 384 Ml,Happy Shopper,Vinegar,384 ml,0.0,1
327,Curry Powder 39 G,,Curry Powder,39 g,0.0,1
328,Paprika 39 G,,Paprika,39 g,0.0,1
329,Best One Minced Beef Onion 390 G,Best One,Minced Beef Onion,390 g,0.0,1
330,Prince Mince Beef And Onion 392 G,Prince,Mince Beef And Onion,392 g,0.0,1
